date,stock_id,stock_name
2025-11-20,8261,富鼎
2025-11-20,8271,宇瞻
2025-11-20,8299,群聯
2025-11-20,8358,金居
2025-11-20,8932,
2025-11-20,8996,
2025-11-21,1303,南亞
2025-11-21,1314,中石化
2025-11-21,1326,台化
2025-11-21,1503,士電
2025-11-21,1504,東元
2025-11-21,1514,亞力
2025-11-21,1519,華城
2025-11-21,1605,華新
2025-11-21,1608,華榮
2025-11-21,1795,美時
2025-11-21,1802,台玻
2025-11-21,1815,富喬
2025-11-21,2201,裕隆
2025-11-21,2301,光寶科
2025-11-21,2312,金寶
2025-11-21,2316,楠梓電
2025-11-21,2324,仁寶
2025-11-21,2327,國巨*
2025-11-21,2329,華泰
2025-11-21,2337,旺宏
2025-11-21,2344,華邦電
2025-11-21,2345,智邦
2025-11-21,2360,致茂
2025-11-21,2368,金像電
2025-11-21,2375,凱美
2025-11-21,2383,台光電
2025-11-21,2404,漢唐
2025-11-21,2408,南亞科
2025-11-21,2421,建準
2025-11-21,2428,興勤
2025-11-21,2449,京元電子
2025-11-21,2451,創見
2025-11-21,2457,飛宏
2025-11-21,2472,立隆電
2025-11-21,2474,可成
2025-11-21,2478,大毅
2025-11-21,2481,強茂
2025-11-21,2486,一詮
2025-11-21,2492,華新科
2025-11-21,2498,宏達電
2025-11-21,2515,中工
2025-11-21,2609,陽明
2025-11-21,2615,萬海
2025-11-21,3006,晶豪科
2025-11-21,3013,晟銘電
2025-11-21,3017,奇鋐
2025-11-21,3026,禾伸堂
2025-11-21,3035,智原
2025-11-21,3037,欣興
2025-11-21,3062,建漢
2025-11-21,3081,聯亞
2025-11-21,3090,日電貿
2025-11-21,3105,穩懋
2025-11-21,3162,精確
2025-11-21,3163,波若威
2025-11-21,3167,大量
2025-11-21,3189,景碩
2025-11-21,3211,順達
2025-11-21,3231,緯創
2025-11-21,3260,威剛
2025-11-21,3264,欣銓
2025-11-21,3305,昇貿
2025-11-21,3324,雙鴻
2025-11-21,3357,臺慶科
2025-11-21,3376,新日興
2025-11-21,3413,京鼎
2025-11-21,3443,創意
2025-11-21,3450,聯鈞
2025-11-21,3481,群創
2025-11-21,3491,昇達科
2025-11-21,3515,華擎
2025-11-21,3543,州巧
2025-11-21,3624,光頡
2025-11-21,3653,健策
2025-11-21,3661,世芯-KY
2025-11-21,3665,貿聯-KY
2025-11-21,3693,營邦
2025-11-21,3708,上緯投控
2025-11-21,3709,鑫聯大投控
2025-11-21,3711,日月光投控
2025-11-21,3715,定穎投控
2025-11-21,4722,國精化
2025-11-21,4763,
2025-11-21,4931,新盛力
2025-11-21,4958,臻鼎-KY
2025-11-21,4967,十銓
2025-11-21,4971,IET-KY
2025-11-21,4979,華星光
2025-11-21,4989,榮科
2025-11-21,4991,環宇-KY
2025-11-21,5243,乙盛-KY
2025-11-21,5289,宜鼎
2025-11-21,5314,世紀*
2025-11-21,5328,華容
2025-11-21,5340,建榮
2025-11-21,5347,世界
2025-11-21,5351,鈺創
2025-11-21,5371,中光電
2025-11-21,5425,台半
2025-11-21,5439,高技
2025-11-21,5469,瀚宇博
2025-11-21,5498,凱崴
2025-11-21,5536,聖暉*
2025-11-21,6139,亞翔
2025-11-21,6173,信昌電
2025-11-21,6175,立敦
2025-11-21,6191,精成科
2025-11-21,6209,今國光
2025-11-21,6213,聯茂
2025-11-21,6217,中探針
2025-11-21,6223,旺矽
2025-11-21,6239,力成
2025-11-21,6257,矽格
2025-11-21,6274,台燿
2025-11-21,6282,康舒
2025-11-21,6284,
2025-11-21,6290,良維
2025-11-21,6411,晶焱
2025-11-21,6442,光聖
2025-11-21,6449,鈺邦
2025-11-21,6462,神盾
2025-11-21,6515,穎崴
2025-11-21,6531,愛普*
2025-11-21,6548,長科*
2025-11-21,6584,南俊國際
2025-11-21,6669,緯穎
2025-11-21,6770,力積電
2025-11-21,6781,AES-KY
2025-11-21,6805,富世達
2025-11-21,6919,康霈*
2025-11-21,8021,尖點
2025-11-21,8028,昇陽半導體
2025-11-21,8033,雷虎
2025-11-21,8039,台虹
2025-11-21,8043,蜜望實
2025-11-21,8046,南電
2025-11-21,8054,
2025-11-21,8069,元太
2025-11-21,8088,品安
2025-11-21,8096,擎亞
2025-11-21,8103,瀚荃
2025-11-21,8110,華東
2025-11-21,8111,立碁
2025-11-21,8112,至上
2025-11-21,8131,福懋科
2025-11-21,8150,南茂
2025-11-21,8155,博智
2025-11-21,8210,勤誠
2025-11-21,8261,富鼎
2025-11-21,8271,宇瞻
2025-11-21,8299,群聯
2025-11-21,8358,金居
2025-11-21,8932,
2025-11-21,8996,
2025-11-24,1303,南亞
2025-11-24,1314,中石化
2025-11-24,1326,台化
2025-11-24,1503,士電
2025-11-24,1504,東元
2025-11-24,1514,亞力
2025-11-24,1519,華城
2025-11-24,1605,華新
2025-11-24,1608,華榮
2025-11-24,1795,美時
2025-11-24,1802,台玻
2025-11-24,1815,富喬
2025-11-24,2201,裕隆
2025-11-24,2312,金寶
2025-11-24,2316,楠梓電
2025-11-24,2324,仁寶
2025-11-24,2327,國巨*
2025-11-24,2329,華泰
2025-11-24,2337,旺宏
2025-11-24,2344,華邦電
2025-11-24,2345,智邦
2025-11-24,2360,致茂
2025-11-24,2368,金像電
2025-11-24,2375,凱美
2025-11-24,2383,台光電
2025-11-24,2404,漢唐
2025-11-24,2408,南亞科
2025-11-24,2421,建準
2025-11-24,2428,興勤
2025-11-24,2449,京元電子
2025-11-24,2451,創見
2025-11-24,2457,飛宏
2025-11-24,2472,立隆電
2025-11-24,2474,可成
2025-11-24,2478,大毅
2025-11-24,2481,強茂
2025-11-24,2486,一詮
2025-11-24,2492,華新科
2025-11-24,2498,宏達電
2025-11-24,2515,中工
2025-11-24,2609,陽明
2025-11-24,2615,萬海
2025-11-24,3006,晶豪科
2025-11-24,3013,晟銘電
2025-11-24,3017,奇鋐
2025-11-24,3026,禾伸堂
2025-11-24,3035,智原
2025-11-24,3037,欣興
2025-11-24,3062,建漢
2025-11-24,3081,聯亞
2025-11-24,3090,日電貿
2025-11-24,3105,穩懋
2025-11-24,3162,精確
2025-11-24,3163,波若威
2025-11-24,3167,大量
2025-11-24,3189,景碩
2025-11-24,3211,順達
2025-11-24,3231,緯創
2025-11-24,3260,威剛
2025-11-24,3264,欣銓
2025-11-24,3305,昇貿
2025-11-24,3324,雙鴻
2025-11-24,3357,臺慶科
2025-11-24,3376,新日興
2025-11-24,3413,京鼎
2025-11-24,3443,創意
2025-11-24,3450,聯鈞
2025-11-24,3481,群創
2025-11-24,3491,昇達科
2025-11-24,3515,華擎
2025-11-24,3543,州巧
2025-11-24,3624,光頡
2025-11-24,3653,健策
2025-11-24,3661,世芯-KY
2025-11-24,3665,貿聯-KY
2025-11-24,3693,營邦
2025-11-24,3708,上緯投控
2025-11-24,3709,鑫聯大投控
2025-11-24,3711,日月光投控
2025-11-24,3715,定穎投控
2025-11-24,4722,國精化
2025-11-24,4763,
2025-11-24,4931,新盛力
2025-11-24,4958,臻鼎-KY
2025-11-24,4967,十銓
2025-11-24,4971,IET-KY
2025-11-24,4979,華星光
2025-11-24,4989,榮科
2025-11-24,4991,環宇-KY
2025-11-24,5243,乙盛-KY
2025-11-24,5289,宜鼎
2025-11-24,5314,世紀*
2025-11-24,5340,建榮
2025-11-24,5351,鈺創
2025-11-24,5371,中光電
2025-11-24,5425,台半
2025-11-24,5439,高技
2025-11-24,5469,瀚宇博
2025-11-24,5498,凱崴
2025-11-24,5536,聖暉*
2025-11-24,6139,亞翔
2025-11-24,6173,信昌電
2025-11-24,6175,立敦
2025-11-24,6191,精成科
2025-11-24,6209,今國光
2025-11-24,6213,聯茂
2025-11-24,6217,中探針
2025-11-24,6223,旺矽
2025-11-24,6239,力成
2025-11-24,6257,矽格
2025-11-24,6274,台燿
2025-11-24,6282,康舒
2025-11-24,6284,
2025-11-24,6290,良維
2025-11-24,6442,光聖
2025-11-24,6462,神盾
2025-11-24,6515,穎崴
2025-11-24,6531,愛普*
2025-11-24,6548,長科*
2025-11-24,6584,南俊國際
2025-11-24,6669,緯穎
2025-11-24,6770,力積電
2025-11-24,6781,AES-KY
2025-11-24,6805,富世達
2025-11-24,6919,康霈*
2025-11-24,8021,尖點
2025-11-24,8028,昇陽半導體
2025-11-24,8033,雷虎
2025-11-24,8039,台虹
2025-11-24,8043,蜜望實
2025-11-24,8046,南電
2025-11-24,8054,
2025-11-24,8069,元太
2025-11-24,8088,品安
2025-11-24,8096,擎亞
2025-11-24,8103,瀚荃
2025-11-24,8110,華東
2025-11-24,8111,立碁
2025-11-24,8112,至上
2025-11-24,8131,福懋科
2025-11-24,8150,南茂
2025-11-24,8155,博智
2025-11-24,8210,勤誠
2025-11-24,8261,富鼎
2025-11-24,8271,宇瞻
2025-11-24,8299,群聯
2025-11-24,8358,金居
2025-11-24,8996,
2025-11-25,1303,南亞
2025-11-25,1314,中石化
2025-11-25,1326,台化
2025-11-25,1503,士電
2025-11-25,1504,東元
2025-11-25,1514,亞力
2025-11-25,1519,華城
2025-11-25,1605,華新
2025-11-25,1608,華榮
2025-11-25,1795,美時
2025-11-25,1802,台玻
2025-11-25,1815,富喬
2025-11-25,2201,裕隆
2025-11-25,2312,金寶
2025-11-25,2316,楠梓電
2025-11-25,2324,仁寶
2025-11-25,2327,國巨*
2025-11-25,2329,華泰
2025-11-25,2337,旺宏
2025-11-25,2344,華邦電
2025-11-25,2345,智邦
2025-11-25,2360,致茂
2025-11-25,2368,金像電
2025-11-25,2375,凱美
2025-11-25,2383,台光電
2025-11-25,2404,漢唐
2025-11-25,2408,南亞科
2025-11-25,2421,建準
2025-11-25,2428,興勤
2025-11-25,2449,京元電子
2025-11-25,2451,創見
2025-11-25,2457,飛宏
2025-11-25,2472,立隆電
2025-11-25,2474,可成
2025-11-25,2478,大毅
2025-11-25,2481,強茂
2025-11-25,2486,一詮
2025-11-25,2492,華新科
2025-11-25,2498,宏達電
2025-11-25,2515,中工
2025-11-25,2609,陽明
2025-11-25,2615,萬海
2025-11-25,3006,晶豪科
2025-11-25,3013,晟銘電
2025-11-25,3017,奇鋐
2025-11-25,3026,禾伸堂
2025-11-25,3035,智原
2025-11-25,3037,欣興
2025-11-25,3062,建漢
2025-11-25,3081,聯亞
2025-11-25,3090,日電貿
2025-11-25,3105,穩懋
2025-11-25,3162,精確
2025-11-25,3163,波若威
2025-11-25,3167,大量
2025-11-25,3189,景碩
2025-11-25,3211,順達
2025-11-25,3231,緯創
2025-11-25,3260,威剛
2025-11-25,3264,欣銓
2025-11-25,3305,昇貿
2025-11-25,3324,雙鴻
2025-11-25,3357,臺慶科
2025-11-25,3376,新日興
2025-11-25,3413,京鼎
2025-11-25,3443,創意
2025-11-25,3450,聯鈞
2025-11-25,3481,群創
2025-11-25,3491,昇達科
2025-11-25,3515,華擎
2025-11-25,3529,力旺
2025-11-25,3543,州巧
2025-11-25,3624,光頡
2025-11-25,3653,健策
2025-11-25,3661,世芯-KY
2025-11-25,3665,貿聯-KY
2025-11-25,3693,營邦
2025-11-25,3709,鑫聯大投控
2025-11-25,3711,日月光投控
2025-11-25,3715,定穎投控
2025-11-25,4722,國精化
2025-11-25,4763,
2025-11-25,4931,新盛力
2025-11-25,4958,臻鼎-KY
2025-11-25,4967,十銓
2025-11-25,4971,IET-KY
2025-11-25,4979,華星光
2025-11-25,4989,榮科
2025-11-25,4991,環宇-KY
2025-11-25,5243,乙盛-KY
2025-11-25,5289,宜鼎
2025-11-25,5314,世紀*
2025-11-25,5328,華容
2025-11-25,5340,建榮
2025-11-25,5351,鈺創
2025-11-25,5371,中光電
2025-11-25,5425,台半
2025-11-25,5439,高技
2025-11-25,5469,瀚宇博
2025-11-25,5498,凱崴
2025-11-25,5536,聖暉*
2025-11-25,6139,亞翔
2025-11-25,6163,華電網
2025-11-25,6173,信昌電
2025-11-25,6175,立敦
2025-11-25,6191,精成科
2025-11-25,6209,今國光
2025-11-25,6213,聯茂
2025-11-25,6217,中探針
2025-11-25,6223,旺矽
2025-11-25,6239,力成
2025-11-25,6257,矽格
2025-11-25,6274,台燿
2025-11-25,6282,康舒
2025-11-25,6284,
2025-11-25,6290,良維
2025-11-25,6442,光聖
2025-11-25,6462,神盾
2025-11-25,6488,環球晶
2025-11-25,6515,穎崴
2025-11-25,6531,愛普*
2025-11-25,6548,長科*
2025-11-25,6584,南俊國際
2025-11-25,6669,緯穎
2025-11-25,6770,力積電
2025-11-25,6781,AES-KY
2025-11-25,6805,富世達
2025-11-25,6890,
2025-11-25,6919,康霈*
2025-11-25,8021,尖點
2025-11-25,8028,昇陽半導體
2025-11-25,8033,雷虎
2025-11-25,8039,台虹
2025-11-25,8042,金山電
2025-11-25,8043,蜜望實
2025-11-25,8046,南電
2025-11-25,8054,
2025-11-25,8069,元太
2025-11-25,8088,品安
2025-11-25,8096,擎亞
2025-11-25,8103,瀚荃
2025-11-25,8110,華東
2025-11-25,8111,立碁
2025-11-25,8112,至上
2025-11-25,8131,福懋科
2025-11-25,8150,南茂
2025-11-25,8155,博智
2025-11-25,8210,勤誠
2025-11-25,8271,宇瞻
2025-11-25,8299,群聯
2025-11-25,8358,金居
2025-11-25,8932,
2025-11-25,8996,
2025-11-26,1303,南亞
2025-11-26,1314,中石化
2025-11-26,1326,台化
2025-11-26,1503,士電
2025-11-26,1504,東元
2025-11-26,1514,亞力
2025-11-26,1519,華城
2025-11-26,1605,華新
2025-11-26,1608,華榮
2025-11-26,1795,美時
2025-11-26,1802,台玻
2025-11-26,1815,富喬
2025-11-26,2201,裕隆
2025-11-26,2312,金寶
2025-11-26,2316,楠梓電
2025-11-26,2327,國巨*
2025-11-26,2329,華泰
2025-11-26,2337,旺宏
2025-11-26,2344,華邦電
2025-11-26,2345,智邦
2025-11-26,2360,致茂
2025-11-26,2368,金像電
2025-11-26,2375,凱美
2025-11-26,2383,台光電
2025-11-26,2404,漢唐
2025-11-26,2408,南亞科
2025-11-26,2421,建準
2025-11-26,2428,興勤
2025-11-26,2449,京元電子
2025-11-26,2451,創見
2025-11-26,2472,立隆電
2025-11-26,2474,可成
2025-11-26,2478,大毅
2025-11-26,2481,強茂
2025-11-26,2486,一詮
2025-11-26,2492,華新科
2025-11-26,2498,宏達電
2025-11-26,2515,中工
2025-11-26,2609,陽明
2025-11-26,2615,萬海
2025-11-26,3006,晶豪科
2025-11-26,3013,晟銘電
2025-11-26,3017,奇鋐
2025-11-26,3026,禾伸堂
2025-11-26,3035,智原
2025-11-26,3037,欣興
2025-11-26,3062,建漢
2025-11-26,3081,聯亞
2025-11-26,3090,日電貿
2025-11-26,3105,穩懋
2025-11-26,3162,精確
2025-11-26,3163,波若威
2025-11-26,3167,大量
2025-11-26,3189,景碩
2025-11-26,3211,順達
2025-11-26,3231,緯創
2025-11-26,3260,威剛
2025-11-26,3264,欣銓
2025-11-26,3305,昇貿
2025-11-26,3324,雙鴻
2025-11-26,3357,臺慶科
2025-11-26,3376,新日興
2025-11-26,3413,京鼎
2025-11-26,3443,創意
2025-11-26,3450,聯鈞
2025-11-26,3481,群創
2025-11-26,3491,昇達科
2025-11-26,3515,華擎
2025-11-26,3529,力旺
2025-11-26,3543,州巧
2025-11-26,3624,光頡
2025-11-26,3653,健策
2025-11-26,3661,世芯-KY
2025-11-26,3665,貿聯-KY
2025-11-26,3709,鑫聯大投控
2025-11-26,3711,日月光投控
2025-11-26,3715,定穎投控
2025-11-26,4722,國精化
2025-11-26,4763,
2025-11-26,4931,新盛力
2025-11-26,4958,臻鼎-KY
2025-11-26,4967,十銓
2025-11-26,4971,IET-KY
2025-11-26,4979,華星光
2025-11-26,4989,榮科
2025-11-26,4991,環宇-KY
2025-11-26,5243,乙盛-KY
2025-11-26,5289,宜鼎
2025-11-26,5314,世紀*
2025-11-26,5328,華容
2025-11-26,5340,建榮
2025-11-26,5351,鈺創
2025-11-26,5371,中光電
2025-11-26,5425,台半
2025-11-26,5439,高技
2025-11-26,5469,瀚宇博
2025-11-26,5498,凱崴
2025-11-26,5536,聖暉*
2025-11-26,6139,亞翔
2025-11-26,6163,華電網
2025-11-26,6173,信昌電
2025-11-26,6191,精成科
2025-11-26,6209,今國光
2025-11-26,6213,聯茂
2025-11-26,6217,中探針
2025-11-26,6223,旺矽
2025-11-26,6239,力成
2025-11-26,6257,矽格
2025-11-26,6274,台燿
2025-11-26,6282,康舒
2025-11-26,6290,良維
2025-11-26,6409,旭隼
2025-11-26,6442,光聖
2025-11-26,6462,神盾
2025-11-26,6488,環球晶
2025-11-26,6515,穎崴
2025-11-26,6531,愛普*
2025-11-26,6548,長科*
2025-11-26,6584,南俊國際
2025-11-26,6669,緯穎
2025-11-26,6770,力積電
2025-11-26,6781,AES-KY
2025-11-26,6805,富世達
2025-11-26,6890,
2025-11-26,6919,康霈*
2025-11-26,8021,尖點
2025-11-26,8028,昇陽半導體
2025-11-26,8033,雷虎
2025-11-26,8039,台虹
2025-11-26,8042,金山電
2025-11-26,8043,蜜望實
2025-11-26,8046,南電
2025-11-26,8054,
2025-11-26,8069,元太
2025-11-26,8088,品安
2025-11-26,8096,擎亞
2025-11-26,8103,瀚荃
2025-11-26,8110,華東
2025-11-26,8111,立碁
2025-11-26,8112,至上
2025-11-26,8131,福懋科
2025-11-26,8150,南茂
2025-11-26,8155,博智
2025-11-26,8210,勤誠
2025-11-26,8271,宇瞻
2025-11-26,8299,群聯
2025-11-26,8358,金居
2025-11-26,8932,
2025-11-26,8996,
2025-11-27,1303,南亞
2025-11-27,1314,中石化
2025-11-27,1326,台化
2025-11-27,1503,士電
2025-11-27,1504,東元
2025-11-27,1514,亞力
2025-11-27,1519,華城
2025-11-27,1605,華新
2025-11-27,1608,華榮
2025-11-27,1795,美時
2025-11-27,1802,台玻
2025-11-27,1815,富喬
2025-11-27,2201,裕隆
2025-11-27,2312,金寶
2025-11-27,2316,楠梓電
2025-11-27,2327,國巨*
2025-11-27,2329,華泰
2025-11-27,2337,旺宏
2025-11-27,2344,華邦電
2025-11-27,2345,智邦
2025-11-27,2360,致茂
2025-11-27,2368,金像電
2025-11-27,2375,凱美
2025-11-27,2383,台光電
2025-11-27,2404,漢唐
2025-11-27,2408,南亞科
2025-11-27,2421,建準
2025-11-27,2428,興勤
2025-11-27,2449,京元電子
2025-11-27,2451,創見
2025-11-27,2454,聯發科
2025-11-27,2472,立隆電
2025-11-27,2474,可成
2025-11-27,2478,大毅
2025-11-27,2481,強茂
2025-11-27,2486,一詮
2025-11-27,2492,華新科
2025-11-27,2498,宏達電
2025-11-27,2515,中工
2025-11-27,2606,裕民
2025-11-27,2609,陽明
2025-11-27,2615,萬海
2025-11-27,2634,漢翔
2025-11-27,3006,晶豪科
2025-11-27,3013,晟銘電
2025-11-27,3017,奇鋐
2025-11-27,3026,禾伸堂
2025-11-27,3035,智原
2025-11-27,3037,欣興
2025-11-27,3062,建漢
2025-11-27,3081,聯亞
2025-11-27,3090,日電貿
2025-11-27,3105,穩懋
2025-11-27,3162,精確
2025-11-27,3163,波若威
2025-11-27,3167,大量
2025-11-27,3189,景碩
2025-11-27,3211,順達
2025-11-27,3231,緯創
2025-11-27,3260,威剛
2025-11-27,3264,欣銓
2025-11-27,3305,昇貿
2025-11-27,3324,雙鴻
2025-11-27,3357,臺慶科
2025-11-27,3376,新日興
2025-11-27,3413,京鼎
2025-11-27,3443,創意
2025-11-27,3450,聯鈞
2025-11-27,3491,昇達科
2025-11-27,3515,華擎
2025-11-27,3529,力旺
2025-11-27,3543,州巧
2025-11-27,3624,光頡
2025-11-27,3653,健策
2025-11-27,3661,世芯-KY
2025-11-27,3665,貿聯-KY
2025-11-27,3709,鑫聯大投控
2025-11-27,3711,日月光投控
2025-11-27,3715,定穎投控
2025-11-27,4722,國精化
2025-11-27,4763,
2025-11-27,4931,新盛力
2025-11-27,4958,臻鼎-KY
2025-11-27,4967,十銓
2025-11-27,4971,IET-KY
2025-11-27,4979,華星光
2025-11-27,4989,榮科
2025-11-27,4991,環宇-KY
2025-11-27,5243,乙盛-KY
2025-11-27,5289,宜鼎
2025-11-27,5314,世紀*
2025-11-27,5340,建榮
2025-11-27,5351,鈺創
2025-11-27,5371,中光電
2025-11-27,5425,台半
2025-11-27,5439,高技
2025-11-27,5469,瀚宇博
2025-11-27,5498,凱崴
2025-11-27,5536,聖暉*
2025-11-27,6139,亞翔
2025-11-27,6163,華電網
2025-11-27,6173,信昌電
2025-11-27,6191,精成科
2025-11-27,6209,今國光
2025-11-27,6213,聯茂
2025-11-27,6217,中探針
2025-11-27,6223,旺矽
2025-11-27,6239,力成
2025-11-27,6257,矽格
2025-11-27,6274,台燿
2025-11-27,6282,康舒
2025-11-27,6290,良維
2025-11-27,6409,旭隼
2025-11-27,6442,光聖
2025-11-27,6462,神盾
2025-11-27,6488,環球晶
2025-11-27,6515,穎崴
2025-11-27,6531,愛普*
2025-11-27,6548,長科*
2025-11-27,6584,南俊國際
2025-11-27,6669,緯穎
2025-11-27,6706,惠特
2025-11-27,6770,力積電
2025-11-27,6781,AES-KY
2025-11-27,6805,富世達
2025-11-27,6890,
2025-11-27,6919,康霈*
2025-11-27,8021,尖點
2025-11-27,8028,昇陽半導體
2025-11-27,8033,雷虎
2025-11-27,8039,台虹
2025-11-27,8042,金山電
2025-11-27,8043,蜜望實
2025-11-27,8046,南電
2025-11-27,8054,
2025-11-27,8069,元太
2025-11-27,8088,品安
2025-11-27,8096,擎亞
2025-11-27,8103,瀚荃
2025-11-27,8110,華東
2025-11-27,8111,立碁
2025-11-27,8112,至上
2025-11-27,8131,福懋科
2025-11-27,8150,南茂
2025-11-27,8155,博智
2025-11-27,8210,勤誠
2025-11-27,8271,宇瞻
2025-11-27,8299,群聯
2025-11-27,8358,金居
2025-11-27,8932,
2025-11-27,8996,
2025-11-28,1303,南亞
2025-11-28,1314,中石化
2025-11-28,1326,台化
2025-11-28,1503,士電
2025-11-28,1504,東元
2025-11-28,1514,亞力
2025-11-28,1519,華城
2025-11-28,1605,華新
2025-11-28,1608,華榮
2025-11-28,1795,美時
2025-11-28,1802,台玻
2025-11-28,1815,富喬
2025-11-28,2201,裕隆
2025-11-28,2312,金寶
2025-11-28,2316,楠梓電
2025-11-28,2327,國巨*
2025-11-28,2329,華泰
2025-11-28,2337,旺宏
2025-11-28,2344,華邦電
2025-11-28,2345,智邦
2025-11-28,2360,致茂
2025-11-28,2368,金像電
2025-11-28,2375,凱美
2025-11-28,2383,台光電
2025-11-28,2404,漢唐
2025-11-28,2408,南亞科
2025-11-28,2421,建準
2025-11-28,2428,興勤
2025-11-28,2449,京元電子
2025-11-28,2451,創見
2025-11-28,2454,聯發科
2025-11-28,2472,立隆電
2025-11-28,2474,可成
2025-11-28,2478,大毅
2025-11-28,2481,強茂
2025-11-28,2486,一詮
2025-11-28,2492,華新科
2025-11-28,2498,宏達電
2025-11-28,2515,中工
2025-11-28,2606,裕民
2025-11-28,2609,陽明
2025-11-28,2615,萬海
2025-11-28,2634,漢翔
2025-11-28,3006,晶豪科
2025-11-28,3013,晟銘電
2025-11-28,3017,奇鋐
2025-11-28,3026,禾伸堂
2025-11-28,3035,智原
2025-11-28,3037,欣興
2025-11-28,3060,銘異
2025-11-28,3081,聯亞
2025-11-28,3090,日電貿
2025-11-28,3105,穩懋
2025-11-28,3162,精確
2025-11-28,3163,波若威
2025-11-28,3167,大量
2025-11-28,3189,景碩
2025-11-28,3211,順達
2025-11-28,3231,緯創
2025-11-28,3260,威剛
2025-11-28,3264,欣銓
2025-11-28,3305,昇貿
2025-11-28,3324,雙鴻
2025-11-28,3357,臺慶科
2025-11-28,3376,新日興
2025-11-28,3413,京鼎
2025-11-28,3443,創意
2025-11-28,3450,聯鈞
2025-11-28,3491,昇達科
2025-11-28,3515,華擎
2025-11-28,3543,州巧
2025-11-28,3624,光頡
2025-11-28,3653,健策
2025-11-28,3661,世芯-KY
2025-11-28,3665,貿聯-KY
2025-11-28,3709,鑫聯大投控
2025-11-28,3711,日月光投控
2025-11-28,3715,定穎投控
2025-11-28,4722,國精化
2025-11-28,4763,
2025-11-28,4931,新盛力
2025-11-28,4958,臻鼎-KY
2025-11-28,4967,十銓
2025-11-28,4971,IET-KY
2025-11-28,4977,眾達-KY
2025-11-28,4979,華星光
2025-11-28,4989,榮科
2025-11-28,4991,環宇-KY
2025-11-28,5289,宜鼎
2025-11-28,5314,世紀*
2025-11-28,5340,建榮
2025-11-28,5351,鈺創
2025-11-28,5371,中光電
2025-11-28,5425,台半
2025-11-28,5439,高技
2025-11-28,5469,瀚宇博
2025-11-28,5498,凱崴
2025-11-28,5536,聖暉*
2025-11-28,6139,亞翔
2025-11-28,6163,華電網
2025-11-28,6173,信昌電
2025-11-28,6191,精成科
2025-11-28,6209,今國光
2025-11-28,6213,聯茂
2025-11-28,6217,中探針
2025-11-28,6223,旺矽
2025-11-28,6239,力成
2025-11-28,6257,矽格
2025-11-28,6274,台燿
2025-11-28,6282,康舒
2025-11-28,6290,良維
2025-11-28,6409,旭隼
2025-11-28,6442,光聖
2025-11-28,6488,環球晶
2025-11-28,6515,穎崴
2025-11-28,6531,愛普*
2025-11-28,6548,長科*
2025-11-28,6584,南俊國際
2025-11-28,6669,緯穎
2025-11-28,6706,惠特
2025-11-28,6770,力積電
2025-11-28,6781,AES-KY
2025-11-28,6805,富世達
2025-11-28,6890,
2025-11-28,6919,康霈*
2025-11-28,8021,尖點
2025-11-28,8028,昇陽半導體
2025-11-28,8033,雷虎
2025-11-28,8039,台虹
2025-11-28,8042,金山電
2025-11-28,8043,蜜望實
2025-11-28,8046,南電
2025-11-28,8054,
2025-11-28,8069,元太
2025-11-28,8088,品安
2025-11-28,8096,擎亞
2025-11-28,8110,華東
2025-11-28,8111,立碁
2025-11-28,8112,至上
2025-11-28,8131,福懋科
2025-11-28,8150,南茂
2025-11-28,8155,博智
2025-11-28,8210,勤誠
2025-11-28,8271,宇瞻
2025-11-28,8299,群聯
2025-11-28,8358,金居
2025-11-28,8996,
2025-12-01,1303,南亞
2025-12-01,1314,中石化
2025-12-01,1326,台化
2025-12-01,1503,士電
2025-12-01,1504,東元
2025-12-01,1514,亞力
2025-12-01,1519,華城
2025-12-01,1605,華新
2025-12-01,1608,華榮
2025-12-01,1795,美時
2025-12-01,1802,台玻
2025-12-01,1815,富喬
2025-12-01,2201,裕隆
2025-12-01,2312,金寶
2025-12-01,2316,楠梓電
2025-12-01,2327,國巨*
2025-12-01,2329,華泰
2025-12-01,2337,旺宏
2025-12-01,2344,華邦電
2025-12-01,2345,智邦
2025-12-01,2360,致茂
2025-12-01,2368,金像電
2025-12-01,2375,凱美
2025-12-01,2383,台光電
2025-12-01,2404,漢唐
2025-12-01,2408,南亞科
2025-12-01,2421,建準
2025-12-01,2428,興勤
2025-12-01,2449,京元電子
2025-12-01,2451,創見
2025-12-01,2454,聯發科
2025-12-01,2472,立隆電
2025-12-01,2474,可成
2025-12-01,2478,大毅
2025-12-01,2481,強茂
2025-12-01,2486,一詮
2025-12-01,2492,華新科
2025-12-01,2498,宏達電
2025-12-01,2515,中工
2025-12-01,2606,裕民
2025-12-01,2609,陽明
2025-12-01,2615,萬海
2025-12-01,2634,漢翔
2025-12-01,3006,晶豪科
2025-12-01,3013,晟銘電
2025-12-01,3017,奇鋐
2025-12-01,3026,禾伸堂
2025-12-01,3035,智原
2025-12-01,3037,欣興
2025-12-01,3060,銘異
2025-12-01,3081,聯亞
2025-12-01,3090,日電貿
2025-12-01,3105,穩懋
2025-12-01,3162,精確
2025-12-01,3163,波若威
2025-12-01,3167,大量
2025-12-01,3189,景碩
2025-12-01,3211,順達
2025-12-01,3260,威剛
2025-12-01,3264,欣銓
2025-12-01,3305,昇貿
2025-12-01,3324,雙鴻
2025-12-01,3357,臺慶科
