date,group,rank,stock_id,change_0905,is_limit_up
2025-10-21,重電,4,1519,1.7,False
2025-10-21,重電,5,8104,1.63,False
2025-10-21,金控,1,2881,1.46,False
2025-10-21,金控,2,2883,0.96,False
2025-10-21,金控,3,2882,0.92,False
2025-10-21,金控,4,2885,0.73,False
2025-10-21,金控,5,5880,0.62,False
2025-10-21,鋼鐵,1,2014,1.28,False
2025-10-21,鋼鐵,2,2027,0.91,False
2025-10-21,鋼鐵,3,3004,0.83,False
2025-10-21,鋼鐵,4,2006,0.64,False
2025-10-21,鋼鐵,5,2002,0.53,False
2025-10-21,鑽孔,1,8021,1.83,False
2025-10-21,鑽孔,2,5498,0.51,False
2025-10-21,鑽孔,3,8074,0.18,False
2025-10-21,鑽孔,4,8074,0.18,False
2025-10-21,鑽孔,5,3167,-0.31,False
2025-10-21,電供,1,6282,8.09,False
2025-10-21,電供,2,8109,2.3,False
2025-10-21,電供,3,3032,1.93,False
2025-10-21,電供,4,2301,1.52,False
2025-10-21,電供,5,2431,1.14,False
2025-10-21,電信,1,2412,0.0,False
2025-10-21,電信,2,4904,-0.22,False
2025-10-21,電信,3,3045,-0.45,False
2025-10-21,電子化工材料,1,4764,2.77,False
2025-10-21,電子化工材料,2,5234,1.39,False
2025-10-21,電子化工材料,3,1727,1.37,False
2025-10-21,電子化工材料,4,4770,1.18,False
2025-10-21,電子化工材料,5,4749,1.01,False
2025-10-21,電線電纜,1,2061,4.97,False
2025-10-21,電線電纜,2,1609,1.3,False
2025-10-21,電線電纜,3,1616,1.14,False
2025-10-21,電線電纜,4,1612,0.92,False
2025-10-21,電線電纜,5,1618,0.79,False
2025-10-23,ABF,1,3189,0.34,False
2025-10-23,ABF,2,8046,-0.54,False
2025-10-23,ABF,3,3037,-0.63,False
2025-10-23,BBU,1,3323,2.75,False
2025-10-23,BBU,2,4931,1.09,False
2025-10-23,BBU,3,6781,0.47,False
2025-10-23,BBU,4,6558,0.34,False
2025-10-23,BBU,5,3625,-1.52,False
2025-10-23,CCL,1,6213,5.94,False
2025-10-23,CCL,2,6274,0.62,False
2025-10-23,CCL,3,2383,0.0,False
2025-10-23,CCL,4,2368,-0.75,False
2025-10-23,CCL,5,4989,-1.03,False
2025-10-23,CPO,1,6271,1.27,False
2025-10-23,CPO,2,2489,0.32,False
2025-10-23,CPO,3,3234,0.3,False
2025-10-23,CPO,4,4903,-0.16,False
2025-10-23,CPO,5,6530,-0.17,False
2025-10-23,IC 零組件通路商,1,6227,0.88,False
2025-10-23,IC 零組件通路商,2,3036,0.0,False
2025-10-23,IC 零組件通路商,3,3702,-0.16,False
2025-10-23,IC 零組件通路商,4,8072,-0.3,False
2025-10-23,IC 零組件通路商,5,3033,-0.33,False
2025-10-23,IC封測,1,3711,-0.26,False
2025-10-23,IC封測,2,6261,-0.34,False
2025-10-23,IC封測,3,6257,-0.54,False
2025-10-23,IC封測,4,2449,-0.57,False
2025-10-23,IC封測,5,3372,-1.12,False
2025-10-23,IC設計,1,5468,2.05,False
2025-10-23,IC設計,2,6138,1.53,False
2025-10-23,IC設計,3,3034,-0.24,False
2025-10-23,IC設計,4,5269,-0.34,False
2025-10-23,IC設計,5,5236,-0.37,False
2025-10-23,ODM,1,2382,0.86,False
2025-10-23,ODM,2,2356,-0.33,False
2025-10-23,ODM,3,3706,-0.66,False
2025-10-23,ODM,4,3231,-0.7,False
2025-10-23,ODM,5,6669,-0.74,False
2025-10-23,TFT 面板,1,6405,0.35,False
2025-10-23,TFT 面板,2,4933,-0.32,False
2025-10-23,TFT 面板,3,4935,-0.35,False
2025-10-23,TFT 面板,4,2409,-0.38,False
2025-10-23,TFT 面板,5,8104,-0.43,False
2025-10-23,UPS,1,3628,9.95,True
2025-10-23,UPS,2,3043,3.02,False
2025-10-23,UPS,3,6409,-3.07,False
2025-10-23,不鏽鋼,1,2027,0.13,False
2025-10-23,不鏽鋼,2,2034,0.0,False
2025-10-23,不鏽鋼,3,5009,-0.7,False
2025-10-23,不鏽鋼,4,1605,-2.15,False
2025-10-23,二極體,1,2481,1.74,False
2025-10-23,二極體,2,6411,1.62,False
2025-10-23,二極體,3,3675,0.9,False
2025-10-23,二極體,4,3317,-0.38,False
2025-10-23,二極體,5,5425,-0.64,False
2025-10-23,低軌衛星,1,6271,1.27,False
2025-10-23,低軌衛星,2,2367,-0.18,False
2025-10-23,低軌衛星,3,3491,-0.44,False
2025-10-23,低軌衛星,4,6285,-0.82,False
2025-10-23,低軌衛星,5,6152,-1.0,False
2025-10-23,光學鏡頭指標,1,4976,-0.28,False
2025-10-23,光學鏡頭指標,2,3008,-0.43,False
2025-10-23,光學鏡頭指標,3,6517,-0.91,False
2025-10-23,光學鏡頭指標,4,3504,-1.0,False
2025-10-23,光學鏡頭指標,5,3630,-1.06,False
2025-10-23,光電,1,6278,0.91,False
2025-10-23,光電,2,5243,0.62,False
2025-10-23,光電,3,6405,0.35,False
2025-10-23,光電,4,3356,0.0,False
2025-10-23,光電,5,6176,0.0,False
2025-10-23,再生晶圓,1,1560,-0.31,False
2025-10-23,再生晶圓,2,8028,-0.88,False
2025-10-23,半導體封測材料,1,2351,-1.53,False
2025-10-23,半導體封測材料,2,6548,-1.58,False
2025-10-23,半導體封測材料,3,3305,-1.95,False
2025-10-23,半導體設備,1,6187,1.65,False
2025-10-23,半導體設備,2,3680,0.44,False
2025-10-23,半導體設備,3,3583,0.28,False
2025-10-23,半導體設備,4,3055,0.16,False
2025-10-23,半導體設備,5,6196,0.0,False
2025-10-23,印刷電路板,1,6213,5.94,False
2025-10-23,印刷電路板,2,3044,0.31,False
2025-10-23,印刷電路板,3,4958,0.0,False
2025-10-23,印刷電路板,4,5464,0.0,False
2025-10-23,印刷電路板,5,6156,0.0,False
2025-10-23,回收焚化相關指標,1,6923,1.9,False
2025-10-23,回收焚化相關指標,2,8422,1.83,False
2025-10-23,回收焚化相關指標,3,8341,-0.23,False
2025-10-23,回收焚化相關指標,4,8390,-0.89,False
2025-10-23,回收焚化相關指標,5,7610,-1.36,False
2025-10-23,塑膠,1,1304,0.0,False
2025-10-23,塑膠,2,1301,-0.26,False
2025-10-23,塑膠,3,4303,-0.27,False
2025-10-23,塑膠,4,1307,-0.47,False
2025-10-23,塑膠,5,1303,-0.59,False
2025-10-23,大宗物資,1,1235,10.0,True
2025-10-23,大宗物資,2,1219,5.59,False
2025-10-23,大宗物資,3,1220,4.21,False
2025-10-23,大宗物資,4,1240,2.56,False
2025-10-23,大宗物資,5,1702,1.16,False
2025-10-23,太陽能,1,6244,0.0,False
2025-10-23,太陽能,2,6869,-0.81,False
2025-10-23,太陽能,3,3576,-1.1,False
2025-10-23,太陽能,4,5483,-1.17,False
2025-10-23,太陽能,5,6443,-1.39,False
2025-10-23,工具機,1,4563,1.1,False
2025-10-23,工具機,2,1590,0.11,False
2025-10-23,工具機,3,2049,-0.23,False
2025-10-23,工具機,4,7709,-0.27,False
2025-10-23,工具機,5,4562,-1.54,False
2025-10-23,工業電腦,1,6414,0.17,False
2025-10-23,工業電腦,2,8050,-0.2,False
2025-10-23,工業電腦,3,6160,-0.24,False
2025-10-23,工業電腦,4,4916,-0.55,False
2025-10-23,工業電腦,5,6166,-0.66,False
2025-10-23,廠務,1,6139,-1.05,False
2025-10-23,廠務,2,5536,-1.07,False
2025-10-23,成衣指標,1,1419,9.93,True
2025-10-23,成衣指標,2,2915,0.19,False
2025-10-23,成衣指標,3,1437,0.0,False
2025-10-23,成衣指標,4,1477,-0.69,False
2025-10-23,成衣指標,5,1473,-1.18,False
2025-10-23,探針卡,1,6683,3.79,False
2025-10-23,探針卡,2,6223,1.37,False
2025-10-23,探針卡,3,6510,0.58,False
2025-10-23,探針卡,4,6515,0.2,False
2025-10-23,探針卡,5,6217,-0.37,False
2025-10-23,散熱,1,6805,3.4,False
2025-10-23,散熱,2,6124,0.95,False
2025-10-23,散熱,3,3324,0.2,False
2025-10-23,散熱,4,3017,-0.43,False
2025-10-23,散熱,5,3483,-0.45,False
2025-10-23,晶圓代工,1,5347,0.0,False
2025-10-23,晶圓代工,2,2303,-0.77,False
2025-10-23,晶圓代工,3,2330,-1.37,False
2025-10-23,板卡,1,3515,4.48,False
2025-10-23,板卡,2,2399,1.61,False
2025-10-23,板卡,3,2376,-0.71,False
2025-10-23,板卡,4,2425,-1.13,False
2025-10-23,板卡,5,2377,-1.36,False
2025-10-23,模具沖壓,1,5243,0.62,False
2025-10-23,模具沖壓,2,1569,0.15,False
2025-10-23,模具沖壓,3,2476,0.0,False
2025-10-23,模具沖壓,4,8071,0.0,False
2025-10-23,模具沖壓,5,3543,-0.57,False
2025-10-23,機器人,1,1590,0.11,False
2025-10-23,機器人,2,2049,-0.23,False
2025-10-23,機器人,3,7750,-0.36,False
2025-10-23,機器人,4,4571,-0.88,False
2025-10-23,機器人,5,6209,-1.14,False
2025-10-23,機殼,1,3693,9.96,True
2025-10-23,機殼,2,8210,0.26,False
2025-10-23,機殼,3,2474,0.25,False
2025-10-23,機殼,4,3325,0.0,False
2025-10-23,機殼,5,3518,0.0,False
2025-10-23,水泥,1,2504,1.12,False
2025-10-23,水泥,2,1101,0.22,False
2025-10-23,水泥,3,8936,0.18,False
2025-10-23,水泥,4,9945,0.16,False
2025-10-23,水泥,5,1110,0.0,False
2025-10-23,滑軌,1,2059,-0.79,False
2025-10-23,滑軌,2,6584,-2.17,False
2025-10-23,營建,1,5324,4.72,False
2025-10-23,營建,2,2537,3.06,False
2025-10-23,營建,3,6186,1.72,False
2025-10-23,營建,4,3313,1.08,False
2025-10-23,營建,5,6177,1.02,False
2025-10-23,特化,1,4764,9.78,False
2025-10-23,特化,2,4772,0.0,False
2025-10-23,特化,3,5234,-0.28,False
2025-10-23,特化,4,1773,-0.35,False
2025-10-23,特化,5,4768,-1.16,False
2025-10-23,玻纖布,1,1815,-0.45,False
2025-10-23,玻纖布,2,1809,-0.52,False
2025-10-23,玻纖布,3,1303,-0.59,False
2025-10-23,玻纖布,4,5340,-0.82,False
2025-10-23,玻纖布,5,1802,-1.08,False
2025-10-23,生技醫療,1,8436,2.2,False
2025-10-23,生技醫療,2,7799,2.09,False
2025-10-23,生技醫療,3,3373,2.04,False
2025-10-23,生技醫療,4,6547,1.97,False
2025-10-23,生技醫療,5,1784,1.54,False
2025-10-23,生物製劑,1,4142,9.74,False
2025-10-23,生物製劑,2,6547,1.97,False
2025-10-23,生物製劑,3,4133,1.18,False
2025-10-23,生物製劑,4,6541,-0.17,False
2025-10-23,生物製劑,5,4174,-0.38,False
2025-10-23,矽晶圓指標,1,6488,-0.19,False
2025-10-23,矽晶圓指標,2,5483,-1.17,False
2025-10-23,矽晶圓指標,3,3707,-1.88,False
2025-10-23,矽晶圓指標,4,3532,-2.36,False
2025-10-23,矽晶圓指標,5,6182,-2.47,False
2025-10-23,砷化鎵,1,8086,-0.9,False
2025-10-23,砷化鎵,2,3105,-1.4,False
2025-10-23,砷化鎵,3,2455,-2.36,False
2025-10-23,筆記型電腦,1,2357,-0.43,False
2025-10-23,筆記型電腦,2,2387,-0.58,False
2025-10-23,筆記型電腦,3,2353,-0.79,False
2025-10-23,網路通訊,1,6674,6.25,False
2025-10-23,網路通訊,2,2345,1.0,False
2025-10-23,網路通訊,3,4906,0.38,False
2025-10-23,網路通訊,4,2439,0.0,False
2025-10-23,網路通訊,5,8176,0.0,False
2025-10-23,衛生清潔用品,1,1732,3.19,False
2025-10-23,被動元件,1,2327,6.73,False
2025-10-23,被動元件,2,6224,6.67,False
2025-10-23,被動元件,3,2375,5.02,False
2025-10-23,被動元件,4,5328,4.57,False
2025-10-23,被動元件,5,2472,4.19,False
2025-10-23,記憶體,1,8112,0.5,False
2025-10-23,記憶體,2,6770,0.18,False
2025-10-23,記憶體,3,2337,-0.54,False
2025-10-23,記憶體,4,3260,-0.55,False
2025-10-23,記憶體,5,3135,-0.8,False
2025-10-23,記憶體封測,1,2441,0.15,False
2025-10-23,記憶體封測,2,6239,-0.99,False
2025-10-23,記憶體封測,3,2329,-1.57,False
2025-10-23,記憶體封測,4,8110,-2.29,False
2025-10-23,設備儀器商,1,4549,0.83,False
2025-10-23,設備儀器商,2,2360,0.29,False
2025-10-23,設備儀器商,3,6207,0.18,False
2025-10-23,設備儀器商,4,6261,-0.34,False
2025-10-23,設備儀器商,5,3219,-1.14,False
2025-10-23,設計IP,1,6462,-0.71,False
2025-10-23,設計IP,2,3443,-1.5,False
2025-10-23,設計IP,3,6533,-1.79,False
2025-10-23,設計IP,4,3661,-1.86,False
2025-10-23,設計IP,5,6531,-1.92,False
2025-10-23,貨櫃,1,2603,1.37,False
2025-10-23,貨櫃,2,2615,0.77,False
2025-10-23,貨櫃,3,2609,0.56,False
2025-10-23,車用零組件,1,3685,0.91,False
2025-10-23,車用零組件,2,6605,0.73,False
2025-10-23,車用零組件,3,2230,0.47,False
2025-10-23,車用零組件,4,2236,0.0,False
2025-10-23,車用零組件,5,3311,0.0,False
2025-10-23,車用電子,1,2497,3.45,False
2025-10-23,車用電子,2,3306,2.58,False
2025-10-23,車用電子,3,4915,-0.13,False
2025-10-23,車用電子,4,3552,-0.29,False
2025-10-23,車用電子,5,5309,-0.3,False
2025-10-23,軍工,1,6753,0.79,False
2025-10-23,軍工,2,5314,0.75,False
2025-10-23,軍工,3,3005,0.71,False
2025-10-23,軍工,4,3004,0.42,False
2025-10-23,軍工,5,2634,0.36,False
2025-10-23,軸承,1,6805,3.4,False
2025-10-23,軸承,2,1582,-0.29,False
2025-10-23,軸承,3,3376,-1.84,False
2025-10-23,造紙,1,1903,9.88,True
2025-10-23,造紙,2,1905,0.81,False
2025-10-23,造紙,3,1909,0.61,False
2025-10-23,連接器,1,3689,0.7,False
2025-10-23,連接器,2,3533,0.35,False
2025-10-23,連接器,3,3003,0.0,False
2025-10-23,連接器,4,3526,0.0,False
2025-10-23,連接器,5,2392,-0.2,False
2025-10-23,連接線材,1,3550,0.34,False
2025-10-23,連接線材,2,3665,0.0,False
2025-10-23,連接線材,3,3023,-0.21,False
2025-10-23,連接線材,4,6134,-0.22,False
2025-10-23,連接線材,5,3492,-0.42,False
2025-10-23,遊戲產業,1,6111,0.79,False
2025-10-23,遊戲產業,2,3086,0.22,False
2025-10-23,遊戲產業,3,4916,-0.55,False
2025-10-23,遊戲產業,4,6180,-0.95,False
2025-10-23,遊戲產業,5,3293,-1.04,False
2025-10-23,重電,1,1503,0.56,False
2025-10-23,重電,2,8937,-0.33,False
2025-10-23,重電,3,8104,-0.43,False
2025-10-23,重電,4,1514,-0.49,False
2025-10-23,重電,5,8038,-0.73,False
2025-10-23,金控,1,2880,0.17,False
2025-10-23,金控,2,2885,0.0,False
2025-10-23,金控,3,2836,0.0,False
2025-10-23,金控,4,2845,0.0,False
2025-10-23,金控,5,5876,0.0,False
2025-10-23,鋼鐵,1,2009,0.99,False
2025-10-23,鋼鐵,2,3004,0.42,False
2025-10-23,鋼鐵,3,2017,0.34,False
2025-10-23,鋼鐵,4,2027,0.13,False
2025-10-23,鋼鐵,5,2020,0.0,False
2025-10-23,鑽孔,1,5498,4.16,False
2025-10-23,鑽孔,2,4577,0.78,False
2025-10-23,鑽孔,3,8021,0.45,False
2025-10-23,鑽孔,4,8074,-0.35,False
2025-10-23,鑽孔,5,8074,-0.35,False
2025-10-23,電供,1,2457,3.68,False
2025-10-23,電供,2,6203,2.9,False
2025-10-23,電供,3,2385,0.0,False
2025-10-23,電供,4,3332,-0.18,False
2025-10-23,電供,5,3078,-0.4,False
2025-10-23,電信,1,6561,0.0,False
2025-10-23,電信,2,2412,-0.37,False
2025-10-23,電信,3,4904,-0.42,False
2025-10-23,電信,4,3045,-0.45,False
2025-10-23,電子化工材料,1,4764,9.78,False
2025-10-23,電子化工材料,2,3663,0.21,False
2025-10-23,電子化工材料,3,5234,-0.28,False
2025-10-23,電子化工材料,4,4770,-0.4,False
2025-10-23,電子化工材料,5,1785,-0.98,False
2025-10-23,電子紙,1,8069,0.0,False
2025-10-23,電子紙,2,6143,-1.82,False
2025-10-23,電池材料,1,5227,9.63,False
2025-10-23,電線電纜,1,1617,0.0,False
2025-10-23,電線電纜,2,1618,-1.0,False
2025-10-23,電線電纜,3,1612,-1.03,False
2025-10-23,電線電纜,4,1609,-1.32,False
2025-10-23,電線電纜,5,1608,-1.64,False
2025-10-23,食品,1,1210,5.59,False
2025-10-23,食品,2,1215,4.76,False
2025-10-23,食品,3,1702,1.16,False
2025-10-23,食品,4,1201,0.66,False
2025-10-23,食品,5,1216,0.38,False
2025-10-27,ABF,1,3037,4.81,False
2025-10-27,ABF,2,8046,3.85,False
2025-10-27,ABF,3,3189,3.1,False
2025-10-27,BBU,1,6781,0.92,False
2025-10-27,BBU,2,6558,-0.12,False
2025-10-27,BBU,3,3323,-0.44,False
2025-10-27,BBU,4,4931,-0.74,False
2025-10-27,BBU,5,3211,-0.92,False
2025-10-27,CCL,1,2383,3.14,False
2025-10-27,CCL,2,8358,2.87,False
2025-10-27,CCL,3,2368,2.38,False
2025-10-27,CCL,4,4989,2.22,False
2025-10-27,CCL,5,6274,1.53,False
2025-10-27,CPO,1,3363,4.89,False
2025-10-27,CPO,2,6442,4.03,False
2025-10-27,CPO,3,7734,3.92,False
2025-10-27,CPO,4,3081,2.49,False
2025-10-27,CPO,5,3163,2.42,False
2025-10-27,IC 零組件通路商,1,3036,3.66,False
2025-10-27,IC 零組件通路商,2,3048,2.84,False
2025-10-27,IC 零組件通路商,3,8072,1.21,False
2025-10-27,IC 零組件通路商,4,8032,0.99,False
2025-10-27,IC 零組件通路商,5,3702,0.96,False
2025-10-27,IC封測,1,2449,2.86,False
2025-10-27,IC封測,2,2369,2.71,False
2025-10-27,IC封測,3,3374,1.76,False
2025-10-27,IC封測,4,6525,1.61,False
2025-10-27,IC封測,5,4768,1.54,False
2025-10-27,IC設計,1,3257,6.98,False
2025-10-27,IC設計,2,6962,3.62,False
2025-10-27,IC設計,3,6243,2.75,False
2025-10-27,IC設計,4,4968,2.39,False
2025-10-27,IC設計,5,5274,2.3,False
2025-10-27,ODM,1,2382,3.58,False
2025-10-27,ODM,2,2317,2.93,False
2025-10-27,ODM,3,2324,2.86,False
2025-10-27,ODM,4,3706,2.2,False
2025-10-27,ODM,5,6669,2.19,False
2025-10-27,PCB 設備,1,3030,1.66,False
2025-10-27,PCB 設備,2,6438,1.27,False
2025-10-27,PCB 設備,3,3498,0.63,False
2025-10-27,PCB 設備,4,6664,0.36,False
2025-10-27,PCB 設備,5,3455,0.11,False
2025-10-27,TFT 面板,1,3481,1.8,False
2025-10-27,TFT 面板,2,6116,1.76,False
2025-10-27,TFT 面板,3,8215,1.32,False
2025-10-27,TFT 面板,4,2409,1.14,False
2025-10-27,TFT 面板,5,4960,0.72,False
2025-10-27,UPS,1,3628,9.98,True
2025-10-27,UPS,2,3207,1.13,False
2025-10-27,UPS,3,3617,0.62,False
2025-10-27,不鏽鋼,1,1605,4.92,False
2025-10-27,不鏽鋼,2,2025,1.99,False
2025-10-27,不鏽鋼,3,2027,0.13,False
2025-10-27,不鏽鋼,4,2007,0.0,False
2025-10-27,不鏽鋼,5,2032,0.0,False
2025-10-27,二極體,1,6411,2.13,False
2025-10-27,二極體,2,3317,1.62,False
2025-10-27,二極體,3,8255,1.04,False
2025-10-27,二極體,4,8261,0.49,False
2025-10-27,二極體,5,6651,-0.39,False
2025-10-27,低軌衛星,1,6271,1.68,False
2025-10-27,低軌衛星,2,2367,1.65,False
2025-10-27,低軌衛星,3,2313,1.01,False
2025-10-27,低軌衛星,4,3491,0.79,False
2025-10-27,低軌衛星,5,6568,0.44,False
2025-10-27,光學鏡頭指標,1,3059,1.22,False
2025-10-27,光學鏡頭指標,2,2374,1.2,False
2025-10-27,光學鏡頭指標,3,3630,0.78,False
2025-10-27,光學鏡頭指標,4,3019,0.67,False
2025-10-27,光學鏡頭指標,5,6209,0.57,False
2025-10-27,光電,1,2491,7.45,False
2025-10-27,光電,2,4956,4.16,False
2025-10-27,光電,3,6225,3.38,False
2025-10-27,光電,4,6278,1.84,False
2025-10-27,光電,5,6116,1.76,False
2025-10-27,半導體設備,1,7734,3.92,False
2025-10-27,半導體設備,2,3055,3.79,False
2025-10-27,半導體設備,3,7751,2.94,False
2025-10-27,半導體設備,4,6640,2.18,False
2025-10-27,半導體設備,5,3581,2.03,False
2025-10-27,印刷電路板,1,3715,9.92,True
2025-10-27,印刷電路板,2,2316,6.17,False
2025-10-27,印刷電路板,3,5469,3.92,False
2025-10-27,印刷電路板,4,4958,2.76,False
2025-10-27,印刷電路板,5,2368,2.38,False
2025-10-27,回收焚化相關指標,1,7610,4.72,False
2025-10-27,回收焚化相關指標,2,6894,0.68,False
2025-10-27,回收焚化相關指標,3,6923,0.47,False
2025-10-27,回收焚化相關指標,4,8422,0.21,False
2025-10-27,回收焚化相關指標,5,6887,-0.61,False
2025-10-27,塑膠,1,1304,2.7,False
2025-10-27,塑膠,2,1303,2.42,False
2025-10-27,塑膠,3,3294,2.13,False
2025-10-27,塑膠,4,1326,2.1,False
2025-10-27,塑膠,5,1301,1.49,False
2025-10-27,太陽能,1,3576,2.74,False
2025-10-27,太陽能,2,5483,1.53,False
2025-10-27,太陽能,3,4949,1.34,False
2025-10-27,太陽能,4,2406,0.5,False
2025-10-27,太陽能,5,5432,0.35,False
2025-10-27,工具機,1,1590,1.32,False
2025-10-27,工具機,2,2049,1.13,False
2025-10-27,工具機,3,4563,0.75,False
2025-10-27,工具機,4,4526,0.75,False
2025-10-27,工具機,5,4562,0.72,False
2025-10-27,廠務,1,6139,1.19,False
2025-10-27,廠務,2,2404,1.08,False
2025-10-27,廠務,3,5536,0.82,False
2025-10-27,廠務,4,6667,0.59,False
2025-10-27,廠務,5,6691,0.45,False
2025-10-27,探針卡,1,6223,3.84,False
2025-10-27,探針卡,2,6510,3.32,False
2025-10-27,探針卡,3,6515,2.66,False
2025-10-27,探針卡,4,6683,1.02,False
2025-10-27,探針卡,5,6217,0.19,False
2025-10-27,散熱,1,6805,3.7,False
2025-10-27,散熱,2,3017,2.56,False
2025-10-27,散熱,3,2421,2.21,False
2025-10-27,散熱,4,3483,1.37,False
2025-10-27,散熱,5,3013,1.21,False
2025-10-27,晶圓代工,1,2330,2.76,False
2025-10-27,晶圓代工,2,5347,1.48,False
2025-10-27,晶圓代工,3,2303,1.43,False
2025-10-27,板卡,1,3515,1.67,False
2025-10-27,板卡,2,2377,1.39,False
2025-10-27,板卡,3,2399,1.23,False
2025-10-27,板卡,4,2376,1.07,False
2025-10-27,板卡,5,2331,0.7,False
2025-10-27,模具沖壓,1,5284,1.87,False
2025-10-27,模具沖壓,2,2476,1.1,False
2025-10-27,模具沖壓,3,8071,1.09,False
2025-10-27,模具沖壓,4,4942,0.82,False
2025-10-27,模具沖壓,5,1569,0.59,False
2025-10-27,機器人,1,1590,1.32,False
2025-10-27,機器人,2,7750,1.3,False
2025-10-27,機器人,3,3708,1.3,False
2025-10-27,機器人,4,2049,1.13,False
2025-10-27,機器人,5,4561,1.09,False
2025-10-27,機殼,1,3693,9.9,True
2025-10-27,機殼,2,8210,3.11,False
2025-10-27,機殼,3,9136,2.0,False
2025-10-27,機殼,4,3032,1.9,False
2025-10-27,機殼,5,3013,1.21,False
2025-10-27,水泥,1,1101,0.43,False
2025-10-27,水泥,2,1108,0.33,False
2025-10-27,水泥,3,2504,0.0,False
2025-10-27,水泥,4,9945,-0.16,False
2025-10-27,水泥,5,1104,-0.31,False
2025-10-27,滑軌,1,2059,2.38,False
2025-10-27,滑軌,2,6584,-0.75,False
2025-10-27,營建,1,2515,7.17,False
2025-10-27,營建,2,2543,2.27,False
2025-10-27,營建,3,1316,2.16,False
2025-10-27,營建,4,5519,1.05,False
2025-10-27,營建,5,3512,0.97,False
2025-10-27,特化,1,4764,7.17,False
2025-10-27,特化,2,1717,2.51,False
2025-10-27,特化,3,4772,1.88,False
2025-10-27,特化,4,1727,1.84,False
2025-10-27,特化,5,4768,1.54,False
2025-10-27,玻纖布,1,1802,3.44,False
2025-10-27,玻纖布,2,1303,2.42,False
2025-10-27,玻纖布,3,1815,2.29,False
2025-10-27,玻纖布,4,5340,2.1,False
2025-10-27,玻纖布,5,1809,0.0,False
2025-10-27,生技醫療,1,4157,9.9,True
2025-10-27,生技醫療,2,6875,2.78,False
2025-10-27,生技醫療,3,6861,1.8,False
2025-10-27,生技醫療,4,4166,1.11,False
2025-10-27,生技醫療,5,6130,1.06,False
2025-10-27,生物製劑,1,3176,0.33,False
2025-10-27,生物製劑,2,6712,0.31,False
2025-10-27,生物製劑,3,6550,0.14,False
2025-10-27,生物製劑,4,6541,-0.35,False
2025-10-27,生物製劑,5,6794,-0.43,False
2025-10-27,矽晶圓指標,1,6488,2.06,False
2025-10-27,矽晶圓指標,2,3532,1.89,False
2025-10-27,矽晶圓指標,3,5483,1.53,False
2025-10-27,矽晶圓指標,4,3707,0.97,False
2025-10-27,矽晶圓指標,5,3016,0.33,False
2025-10-27,筆記型電腦,1,2357,1.29,False
2025-10-27,筆記型電腦,2,2362,1.23,False
2025-10-27,筆記型電腦,3,2353,0.97,False
2025-10-27,筆記型電腦,4,2364,0.85,False
2025-10-27,筆記型電腦,5,2387,0.47,False
2025-10-27,網路通訊,1,6863,4.0,False
2025-10-27,網路通訊,2,2345,2.78,False
2025-10-27,網路通訊,3,2498,1.55,False
2025-10-27,網路通訊,4,3047,1.13,False
2025-10-27,網路通訊,5,3558,1.0,False
2025-10-27,被動元件,1,2492,8.94,False
2025-10-27,被動元件,2,3090,8.43,False
2025-10-27,被動元件,3,2327,7.96,False
2025-10-27,被動元件,4,6175,7.4,False
2025-10-27,被動元件,5,2478,6.6,False
2025-10-27,記憶體,1,2337,9.95,True
2025-10-27,記憶體,2,2344,9.94,True
2025-10-27,記憶體,3,2408,9.59,True
2025-10-27,記憶體,4,6770,7.5,False
2025-10-27,記憶體,5,3260,6.97,False
2025-10-27,記憶體封測,1,6239,5.33,False
2025-10-27,記憶體封測,2,2329,5.21,False
2025-10-27,記憶體封測,3,8110,4.63,False
2025-10-27,記憶體封測,4,2441,0.3,False
2025-10-27,設備儀器商,1,2360,5.92,False
2025-10-27,設備儀器商,2,6739,4.31,False
2025-10-27,設備儀器商,3,2305,1.77,False
2025-10-27,設備儀器商,4,3219,0.83,False
2025-10-27,設備儀器商,5,6207,0.72,False
2025-10-27,設計IP,1,6531,3.64,False
2025-10-27,設計IP,2,6533,2.03,False
2025-10-27,設計IP,3,3443,1.55,False
2025-10-27,設計IP,4,3529,1.4,False
2025-10-27,設計IP,5,6643,0.93,False
2025-10-27,貨櫃,1,2603,0.54,False
2025-10-27,貨櫃,2,2609,0.37,False
2025-10-27,貨櫃,3,2615,0.13,False
2025-10-27,車用零組件,1,4581,2.47,False
2025-10-27,車用零組件,2,2241,1.86,False
2025-10-27,車用零組件,3,3162,1.33,False
2025-10-27,車用零組件,4,6235,1.26,False
2025-10-27,車用零組件,5,9951,1.02,False
2025-10-27,車用電子,1,3499,4.03,False
2025-10-27,車用電子,2,6225,3.38,False
2025-10-27,車用電子,3,2312,1.11,False
2025-10-27,車用電子,4,3024,0.87,False
2025-10-27,車用電子,5,4919,0.79,False
2025-10-27,軍工,1,3005,2.14,False
2025-10-27,軍工,2,5371,2.02,False
2025-10-27,軍工,3,5314,2.0,False
2025-10-27,軍工,4,5284,1.87,False
2025-10-27,軍工,5,3149,0.66,False
2025-10-27,軸承,1,6805,3.7,False
2025-10-27,軸承,2,3376,2.15,False
2025-10-27,軸承,3,1582,0.71,False
2025-10-27,軸承,4,3548,-0.49,False
2025-10-27,連接器,1,8103,4.23,False
2025-10-27,連接器,2,3533,2.46,False
2025-10-27,連接器,3,8147,2.16,False
