date,stock_id,stock_name,close,avg_amount_20d,big_amount,today_amount
2025-10-17,2344,華邦電,44.0,15812015065.45,50000000,19028495936.0
2025-10-17,2408,南亞科,94.9,12652080233.65,50000000,13102584977.0
2025-10-17,3189,景碩,147.5,2170753885.3,8500000,13704030189.0
2025-10-17,5469,瀚宇博,100.0,1308572391.85,5000000,2055977731.0
2025-10-17,8088,品安,42.65,542508718.95,2000000,1168615153.0
2025-10-17,8110,華東,23.8,744628333.95,3000000,1301659814.0
2025-10-17,8271,宇瞻,112.5,1091634321.25,4500000,5875134058.0
2025-10-20,2375,凱美,86.6,1161613705.25,4500000,2436424545.0
2025-10-20,2408,南亞科,104.0,12531057000.2,50000000,26846236201.0
2025-10-20,6173,信昌電,54.2,632570746.0,2500000,583905191.0
2025-10-20,8088,品安,46.9,552740066.1,2000000,2644088540.0
2025-10-21,1504,東元,119.5,9222355748.2,37000000,8482240596.0
2025-10-21,2337,旺宏,29.4,2046226869.45,8000000,3419308987.0
2025-10-21,2375,凱美,95.2,1280899867.1,5000000,4935308879.0
2025-10-21,2481,強茂,89.8,2179469367.85,8500000,2496689985.0
2025-10-21,2492,華新科,113.5,1879648207.2,7500000,4314720882.0
2025-10-21,3081,聯亞,437.5,1021173899.25,4000000,2013962511.0
2025-10-21,3163,波若威,231.0,1339072726.6,5500000,3362363781.0
2025-10-21,6173,信昌電,59.6,661171879.8,2500000,2166751712.0
2025-10-21,8021,尖點,109.5,4471758443.0,18000000,1394459072.0
2025-10-21,8110,華東,25.35,831680215.9,3500000,1709117171.0
2025-10-22,1795,美時,306.5,1515850349.9,6000000,4350943784.0
2025-10-22,2481,強茂,98.7,2230170214.15,9000000,5957280793.0
2025-10-22,3016,嘉晶,61.0,741657470.3,3000000,805672148.0
2025-10-22,3305,昇貿,107.0,1310698288.65,5000000,1538509670.0
2025-10-22,3532,台勝科,112.0,711753284.0,3000000,1182634796.0
2025-10-22,4958,臻鼎-KY,165.0,2513437683.25,10000000,4085629117.0
2025-10-22,5392,能率,51.4,1151734089.15,4500000,1072623422.0
2025-10-22,6182,合晶,35.8,597213796.85,2500000,1540577026.0
2025-10-23,2312,金寶,23.8,639377570.7,2500000,2788740696.0
2025-10-23,4931,新盛力,137.5,1150284446.3,4500000,1230123030.0
2025-10-23,6282,康舒,42.9,993963727.95,4000000,4568669934.0
2025-10-27,8054,,140.5,930562861.1,3500000,3025689257.0
2025-10-28,2316,楠梓電,108.5,604756286.0,2500000,1692856337.0
2025-10-28,2327,國巨*,248.5,11004981246.6,44000000,28484589171.0
2025-10-28,2337,旺宏,33.15,2005970625.1,8000000,4050045803.0
2025-10-28,2408,南亞科,120.0,10932790153.5,44000000,3354849480.0
2025-10-28,2492,華新科,135.0,2842380007.1,11000000,5074870007.0
2025-10-28,3006,晶豪科,91.9,1799387452.6,7000000,4282733721.0
2025-10-28,3260,威剛,205.0,4105910854.0,16000000,5340016947.0
2025-10-28,6290,良維,163.0,1878571427.7,7500000,2285121040.0
2025-10-28,6442,光聖,873.0,3303656885.2,13000000,5209165597.0
2025-10-28,6770,力積電,31.5,7377439142.2,30000000,10843383105.0
2025-10-28,8112,至上,69.8,1159695336.65,4500000,4421031771.0
2025-10-29,2337,旺宏,36.45,2054810894.05,8000000,7102770284.0
2025-10-29,4979,華星光,209.0,2073271129.5,8500000,4855347462.0
2025-10-29,4991,環宇-KY,162.5,898411870.15,3500000,2675532479.0
2025-10-29,6239,力成,176.5,1160083365.8,4500000,4566923153.0
2025-10-29,6290,良維,179.0,1950199363.55,8000000,5495734905.0
2025-10-29,8210,勤誠,904.0,2076867994.8,8500000,3900682590.0
2025-10-30,2316,楠梓電,110.0,736385850.15,3000000,3175339096.0
2025-10-30,2449,京元電子,207.0,4489953872.3,18000000,12056850446.0
2025-10-30,3035,智原,184.5,958672876.65,4000000,2969681845.0
2025-10-30,6217,中探針,56.7,895682250.55,3500000,993074393.0
2025-10-31,2615,萬海,87.4,1035561300.35,4000000,5406851026.0
2025-10-31,3006,晶豪科,96.3,1968704848.35,8000000,4458361334.0
2025-11-03,1519,華城,715.0,1586929838.45,6500000,8659300159.0
2025-11-03,2368,金像電,465.5,2508884585.95,10000000,10287225260.0
2025-11-03,3711,日月光投控,247.5,5321746070.2,21000000,13230329914.0
2025-11-03,4991,環宇-KY,182.5,1273414266.15,5000000,4234023319.0
2025-11-03,5439,高技,352.5,1407442852.8,5500000,5976392901.0
2025-11-04,1519,華城,786.0,1988673261.7,8000000,12410986088.0
2025-11-04,2421,建準,166.0,1059914141.45,4000000,3619941128.0
2025-11-04,3105,穩懋,118.0,571635685.0,2500000,1967097738.0
2025-11-04,3167,大量,182.5,553610156.5,2000000,1605127796.0
2025-11-04,6173,信昌電,64.6,1052495849.45,4000000,1324104362.0
2025-11-04,8033,雷虎,128.5,773185541.7,3000000,465354397.0
2025-11-07,2337,旺宏,34.45,4193654366.65,17000000,9841716058.0
2025-11-07,4989,榮科,47.1,710970620.6,3000000,1221344835.0
2025-11-07,6584,南俊國際,292.5,508906507.25,2000000,944349939.0
2025-11-07,8110,華東,26.25,1076071218.3,4500000,2122664848.0
2025-11-10,2421,建準,168.5,1456600797.8,6000000,3387165747.0
2025-11-10,2451,創見,148.5,616265242.2,2500000,1528676530.0
2025-11-10,8088,品安,46.8,874771704.4,3500000,1244500796.0
2025-11-10,8110,華東,28.85,1065826127.25,4500000,4669833415.0
2025-11-10,8271,宇瞻,106.0,1593374352.75,6500000,2022656662.0
2025-11-11,2408,南亞科,161.5,21791195644.2,50000000,28260748677.0
2025-11-11,2451,創見,163.0,682959540.65,2500000,486294689.0
2025-11-11,5314,世紀*,114.0,1911137941.05,7500000,1143599156.0
2025-11-11,8096,擎亞,58.8,835710657.15,3500000,1869502108.0
2025-11-11,8110,華東,31.7,1185039532.45,4500000,3855926710.0
2025-11-11,8112,至上,79.4,2744716994.3,11000000,7675980540.0
2025-11-11,8271,宇瞻,116.5,1638565079.4,6500000,2957191156.0
2025-11-12,1802,台玻,32.05,1663225011.85,6500000,6682226698.0
2025-11-12,1815,富喬,83.0,6205644612.95,25000000,12428669007.0
2025-11-12,2451,創見,179.0,685513955.75,2500000,355742810.0
2025-11-12,3715,定穎投控,111.5,2561340367.65,10000000,4566544287.0
2025-11-12,4989,榮科,48.15,784090131.2,3000000,1364042607.0
2025-11-12,6173,信昌電,63.3,1218752017.95,5000000,768537078.0
2025-11-12,8110,華東,34.85,1277480483.6,5000000,6197370474.0
2025-11-13,1303,南亞,49.8,1964680536.35,8000000,8385497650.0
2025-11-13,1802,台玻,35.25,1865523075.65,7500000,8021675554.0
2025-11-13,1815,富喬,91.3,6617638210.15,26000000,12863616774.0
2025-11-13,2368,金像電,548.0,4944315656.7,20000000,3144503212.0
2025-11-13,2451,創見,196.5,675571557.1,2500000,3085651805.0
2025-11-13,2498,宏達電,51.7,560501738.35,2000000,381782819.0
2025-11-13,3491,昇達科,463.5,684027983.0,2500000,2641582954.0
2025-11-13,5289,宜鼎,523.0,2497734094.5,10000000,3223491836.0
2025-11-13,6770,力積電,36.5,8476633935.1,34000000,17621987119.0
2025-11-13,8021,尖點,132.5,4483278317.75,18000000,8811230791.0
2025-11-13,8110,華東,38.3,1555813956.65,6000000,2503380374.0
2025-11-14,1605,華新,34.45,2761868112.55,11000000,11568705906.0
2025-11-14,2375,凱美,97.6,1737624802.7,7000000,2165909300.0
2025-11-14,2404,漢唐,821.0,1746029259.05,7000000,2377740019.0
2025-11-14,2451,創見,216.0,781694070.85,3000000,3249877160.0
2025-11-14,2472,立隆電,108.5,1182172183.1,4500000,1129692533.0
2025-11-14,2492,華新科,130.5,3016217595.15,12000000,5152530489.0
2025-11-14,3090,日電貿,93.5,809566729.4,3000000,1051845598.0
2025-11-14,3189,景碩,144.5,3606946252.35,14000000,5179385762.0
2025-11-14,3715,定穎投控,130.5,3356498976.55,13000000,11054766907.0
2025-11-14,8043,蜜望實,58.4,511160837.1,2000000,555956873.0
2025-11-14,8110,華東,42.1,1630798384.0,6500000,4740664061.0
2025-11-14,8150,南茂,44.0,551701738.95,2000000,2284749760.0
2025-11-17,8043,蜜望實,64.2,532323025.85,2000000,1433335422.0
2025-11-18,2486,一詮,100.5,627751517.6,2500000,947599549.0
2025-11-18,3167,大量,225.5,2151347862.05,8500000,5601611492.0
2025-11-18,6584,南俊國際,347.5,774776408.2,3000000,1705277195.0
2025-11-20,6919,康霈*,134.5,1031749613.75,4000000,1270635688.0
2025-11-21,1802,台玻,34.25,3656894722.75,15000000,6785263145.0
2025-11-21,1815,富喬,86.6,9808653774.0,39000000,6806921878.0
2025-11-21,2368,金像電,574.0,6463909100.35,26000000,8922700985.0
2025-11-21,3026,禾伸堂,113.0,591094212.65,2500000,327456632.0
2025-11-21,4989,榮科,43.6,1119132135.2,4500000,711948441.0
2025-11-21,6191,精成科,114.0,3034385482.25,12000000,2060083751.0
2025-11-21,8043,蜜望實,73.2,1141483486.85,4500000,564025323.0
2025-11-21,8069,元太,185.5,1057552800.2,4000000,878689322.0
2025-11-21,8358,金居,238.5,1538292915.3,6000000,7537636335.0
2025-11-24,8043,蜜望實,80.5,1009585522.0,4000000,3636873398.0
2025-11-25,3105,穩懋,122.0,1453584751.25,6000000,373660204.0
2025-11-25,6919,康霈*,137.5,1203838956.05,5000000,2109291259.0
2025-11-25,8033,雷虎,122.0,827064468.2,3500000,461441178.0
2025-11-26,2316,楠梓電,97.5,876981108.1,3500000,553548861.0
2025-11-26,2368,金像電,594.0,8225473484.7,33000000,12734509069.0
2025-11-26,3105,穩懋,134.0,1448803790.7,6000000,3307114094.0
2025-11-26,3450,聯鈞,236.5,2734352994.85,11000000,2899776850.0
2025-11-26,3715,定穎投控,119.0,5296977933.0,21000000,5544355553.0
2025-11-26,5498,凱崴,28.7,619910862.9,2500000,1289098290.0
2025-11-26,6191,精成科,122.0,3223066908.35,13000000,3882697982.0
2025-11-26,6919,康霈*,151.0,1278973179.9,5000000,1154638259.0
2025-11-26,8021,尖點,139.5,5446238049.5,22000000,7479012920.0
2025-11-26,8996,,525.0,1736059916.65,7000000,3390325071.0
2025-11-27,2316,楠梓電,107.0,772154304.7,3000000,1707692568.0
2025-11-27,3081,聯亞,528.0,1106018317.45,4500000,5198909276.0
2025-11-27,3163,波若威,276.5,1576972260.25,6500000,7327513226.0
2025-11-27,5314,世紀*,114.0,1154949969.55,4500000,2219745580.0
2025-11-27,5371,中光電,100.0,1572889474.45,6500000,1496760800.0
2025-11-27,8033,雷虎,143.5,992955003.25,4000000,916661822.0
2025-11-28,1303,南亞,56.2,6071982470.55,24000000,8423612196.0
2025-11-28,2316,楠梓電,117.5,698771978.3,3000000,4426073139.0
2025-11-28,4931,新盛力,145.0,888430339.55,3500000,1458164439.0
2025-11-28,5469,瀚宇博,106.5,1277267413.45,5000000,3871075963.0
2025-11-28,8039,台虹,71.5,823850787.45,3500000,2008736891.0
2025-12-01,3105,穩懋,143.0,1829904875.4,7500000,4237143689.0
2025-12-01,3163,波若威,318.0,2085400036.2,8500000,8811598214.0
2025-12-01,4931,新盛力,159.5,934067973.2,3500000,1506914020.0
2025-12-01,8039,台虹,78.6,895705656.45,3500000,6125592648.0
2025-12-01,8042,金山電,57.2,541089904.6,2000000,572391660.0
2025-12-02,8110,華東,40.6,1746968005.25,7000000,4796232270.0
2025-12-04,3363,上詮,418.0,1599126183.1,6500000,5133925169.0
2025-12-04,4971,IET-KY,205.0,732373349.05,3000000,615792540.0
2025-12-04,8042,金山電,59.6,684469319.25,2500000,818840646.0
2025-12-04,8111,立碁,74.9,1137319370.8,4500000,1707348991.0
2025-12-04,8131,福懋科,46.4,540461300.95,2000000,1935282881.0
2025-12-05,2606,裕民,69.6,529762649.55,2000000,1026923906.0
2025-12-05,6919,康霈*,183.0,1572678539.35,6500000,4659934170.0
2025-12-08,3167,大量,221.0,2718768858.5,11000000,4667881717.0
2025-12-08,4971,IET-KY,230.0,864097581.3,3500000,280502710.0
2025-12-08,8096,擎亞,51.2,630586309.9,2500000,670208415.0
2025-12-09,2337,旺宏,37.25,5899680397.45,24000000,5618445588.0
2025-12-09,2344,華邦電,67.9,10138864077.8,41000000,20721297096.0
2025-12-09,2485,兆赫,25.05,541630144.95,2000000,993103001.0
2025-12-09,3491,昇達科,581.0,1066333409.95,4500000,2839623471.0
2025-12-09,6706,惠特,119.0,561985077.2,2000000,1688323812.0
2025-12-09,8039,台虹,85.5,1717547257.2,7000000,3156460513.0
2025-12-09,8110,華東,43.55,2414331048.7,9500000,2345454272.0
2025-12-10,2485,兆赫,27.55,588704696.45,2500000,2605808334.0
2025-12-10,3105,穩懋,167.0,2049436151.8,8000000,5034680168.0
2025-12-10,3163,波若威,359.5,4187036338.6,17000000,5946066389.0
2025-12-10,4971,IET-KY,245.5,970054968.9,4000000,2116387647.0
2025-12-10,4989,榮科,45.85,913228656.55,3500000,1036032386.0
2025-12-10,8039,台虹,94.0,1859675960.65,7500000,5249862263.0
2025-12-10,8110,華東,47.9,2338807426.8,9500000,9506650636.0
2025-12-11,8021,尖點,151.5,4189358748.85,17000000,11006058714.0
2025-12-11,8358,金居,279.0,3171440587.5,13000000,21789019912.0
2025-12-12,4971,IET-KY,271.0,1243278251.05,5000000,2799980669.0
2025-12-12,6290,良維,188.0,984706737.8,4000000,2806861745.0
2025-12-12,8021,尖點,166.5,4299100145.0,17000000,12014553319.0
2025-12-12,8110,華東,54.1,2889342012.4,12000000,5313588193.0
2025-12-15,6209,今國光,65.3,937699574.1,4000000,1330988197.0
2025-12-15,6706,惠特,118.5,792346930.1,3000000,1292600746.0
2025-12-16,4971,IET-KY,297.0,1559125728.5,6000000,3277601655.0
2025-12-16,5498,凱崴,32.3,676825901.8,2500000,1421755037.0
2025-12-18,2313,華通,94.9,1462869409.7,6000000,8117952797.0
2025-12-18,3624,光頡,54.2,532766414.15,2000000,462367810.0
2025-12-18,4967,十銓,145.0,908229771.65,3500000,2254623303.0
2025-12-22,3030,德律,188.0,659604218.65,2500000,2760625530.0
2025-12-22,4722,國精化,174.5,590213480.35,2500000,1201465302.0
2025-12-22,5498,凱崴,36.9,926422881.45,3500000,1340189107.0
2025-12-22,8131,福懋科,51.2,628647261.9,2500000,1892268788.0
2025-12-23,2313,華通,96.5,2719020125.45,11000000,7296384800.0
2025-12-23,2402,毅嘉,61.8,928730711.85,3500000,1274890926.0
2025-12-23,2455,全新,147.0,512792914.8,2000000,1191819275.0
2025-12-23,3105,穩懋,191.0,3815557703.0,15000000,4923779914.0
2025-12-23,4967,十銓,149.5,1138280989.95,4500000,2960306481.0
2025-12-23,4991,環宇-KY,211.5,1156851765.65,4500000,993474643.0
2025-12-23,5498,凱崴,40.55,974753425.15,4000000,3274974659.0
2025-12-23,6770,力積電,40.45,6467277217.6,26000000,19106166131.0
2025-12-23,8131,福懋科,56.3,709800838.25,3000000,919500170.0
2025-12-24,1785,光洋科,69.3,558112447.85,2000000,3070353226.0
2025-12-24,4979,華星光,291.5,7034790518.55,28000000,15269577378.0
2025-12-24,4991,環宇-KY,232.5,1197098437.55,5000000,2848408967.0
2025-12-24,6706,惠特,130.5,1328480077.0,5500000,1353344490.0
2025-12-26,3260,威剛,223.5,2695470800.4,11000000,7957803824.0
2025-12-29,2009,第一銅,49.5,516655219.55,2000000,1782899743.0
2025-12-29,2329,華泰,56.6,690684379.1,3000000,2159249509.0
2025-12-29,3264,欣銓,102.0,739869531.45,3000000,3499083632.0
2025-12-29,5498,凱崴,46.5,1291147771.2,5000000,2584230977.0
2025-12-29,8074,鉅橡,50.5,538335068.75,2000000,1114692929.0
2025-12-30,2009,第一銅,54.4,598915433.05,2500000,802986567.0
2025-12-30,2449,京元電子,245.0,4632364349.55,19000000,15028993218.0
2025-12-30,3264,欣銓,112.0,857272256.3,3500000,6894471311.0
2025-12-30,3481,群創,14.85,857339427.6,3500000,5404834436.0
2025-12-30,4989,榮科,52.5,632428797.7,2500000,1609722620.0
2025-12-30,5340,建榮,73.8,691915257.75,3000000,1278647668.0
2025-12-30,5498,凱崴,51.1,1392078452.45,5500000,2335057040.0
2025-12-30,8021,尖點,185.0,5261631496.15,21000000,8217214387.0
2025-12-30,8422,可寧衛*,29.3,590282215.05,2500000,2638630503.0
2025-12-31,3006,晶豪科,107.5,1078624616.2,4500000,2600377576.0
2025-12-31,3481,群創,16.3,1076042614.9,4500000,14057605529.0
2025-12-31,8271,宇瞻,108.5,678535028.8,2500000,1776172365.0
2026-01-02,3006,晶豪科,118.0,1188562567.35,5000000,5230141110.0
2026-01-02,3264,欣銓,124.5,1415209338.0,5500000,4418382908.0
2026-01-02,3363,上詮,457.5,1598330176.1,6500000,3075968734.0
2026-01-02,4967,十銓,189.0,2177663675.85,8500000,6990866289.0
2026-01-02,5289,宜鼎,576.0,1731583927.4,7000000,4592949833.0
2026-01-02,8131,福懋科,64.7,1107276478.2,4500000,2246069801.0
2026-01-05,2337,旺宏,43.35,4626016799.6,19000000,7314045530.0
2026-01-05,2344,華邦電,90.8,25345684953.4,50000000,36674571197.0
2026-01-05,3006,晶豪科,129.5,1434080717.55,5500000,4161592927.0
2026-01-05,3090,日電貿,108.0,979560055.2,4000000,2390181271.0
2026-01-05,5351,鈺創,55.8,697239626.35,3000000,1859071970.0
2026-01-06,2337,旺宏,47.65,4866493952.55,19000000,1691854859.0
2026-01-06,2409,友達,13.85,846605483.5,3500000,3584984906.0
2026-01-06,3481,群創,19.9,3135145210.8,13000000,10538985373.0
2026-01-06,3680,家登,408.0,640929565.55,2500000,2852882075.0
2026-01-06,5351,鈺創,61.3,781055497.6,3000000,2839301637.0
2026-01-06,6239,力成,201.5,1959289902.2,8000000,6409923814.0
2026-01-06,8028,昇陽半導體,205.0,1374981662.35,5500000,9063112401.0
2026-01-06,8110,華東,68.5,3303692353.7,13000000,5860626559.0
2026-01-07,2313,華通,103.5,4561949827.55,18000000,8542167887.0
2026-01-07,2337,旺宏,52.4,4864259805.8,19000000,19078808378.0
2026-01-07,2408,南亞科,228.5,13283891789.0,50000000,34552758206.0
2026-01-07,2409,友達,15.2,1001635173.1,4000000,4790456155.0
2026-01-07,3481,群創,21.85,3621383881.25,14000000,22209424947.0
2026-01-07,4927,泰鼎-KY,35.55,676167648.85,2500000,1927453155.0
2026-01-07,6770,力積電,47.75,9771774964.8,39000000,20651597478.0
2026-01-08,1303,南亞,64.7,4060921301.05,16000000,13106802718.0
2026-01-08,1605,華新,39.65,2940262042.25,12000000,10237740986.0
2026-01-08,1717,長興,55.7,592929953.15,2500000,6820687164.0
2026-01-08,2303,聯電,54.1,2518591822.9,10000000,12435786065.0
2026-01-08,2337,旺宏,57.6,5694024620.6,23000000,26031228776.0
2026-01-08,2367,燿華,31.65,644993953.6,2500000,3139702388.0
2026-01-08,2409,友達,16.7,1213344707.0,5000000,14033733355.0
2026-01-08,2451,創見,238.0,2113599688.95,8500000,1698969176.0
2026-01-08,3060,銘異,36.35,606809325.55,2500000,583220275.0
2026-01-08,4768,晶呈科技,429.5,582531001.95,2500000,847973800.0
2026-01-08,6415,矽力*-KY,227.0,502867326.1,2000000,4363186465.0
2026-01-08,6443,元晶,28.4,810755450.3,3000000,2262686129.0
2026-01-08,8422,可寧衛*,34.9,1831878567.6,7500000,5535297043.0
2026-01-09,2337,旺宏,63.3,6714663780.0,27000000,31780835947.0
2026-01-09,5314,世紀*,102.5,558987092.25,2000000,1114094754.0
2026-01-09,6443,元晶,31.2,920209044.9,3500000,2208814356.0
2026-01-09,8033,雷虎,158.5,867881060.25,3500000,3173630539.0
2026-01-09,8074,鉅橡,51.2,843509880.9,3500000,472477745.0
2026-01-12,2313,華通,115.5,5935614859.9,24000000,11790082126.0
2026-01-12,3715,定穎投控,139.5,3834440112.1,15000000,9067983112.0
2026-01-12,8021,尖點,215.5,6616867991.2,26000000,7464777332.0
2026-01-12,8043,蜜望實,87.4,1197891899.2,5000000,1647991526.0
2026-01-12,8074,鉅橡,56.3,861535125.4,3500000,1994477570.0
2026-01-12,8150,南茂,58.3,1522768159.55,6000000,4256535462.0
2026-01-12,8422,可寧衛*,39.05,2577883075.3,10000000,9971360120.0
2026-01-12,8996,,635.0,1842049676.1,7500000,5931481577.0
2026-01-13,2312,金寶,25.05,506791568.25,2000000,3072039524.0
2026-01-13,2313,華通,127.0,6491961084.0,26000000,12863419003.0
2026-01-13,2367,燿華,33.65,909823724.95,3500000,3938828341.0
2026-01-13,2406,國碩,28.05,617165488.7,2500000,517713645.0
2026-01-13,2455,全新,162.0,813968732.85,3500000,2810859462.0
2026-01-13,2485,兆赫,27.5,1204844744.8,5000000,355689941.0
2026-01-13,3081,聯亞,673.0,1453263273.0,6000000,4548336957.0
2026-01-13,3305,昇貿,121.5,1264224991.3,5000000,3109709523.0
2026-01-13,4958,臻鼎-KY,158.5,1175992019.4,4500000,3154316825.0
2026-01-13,5347,世界,119.0,1784190807.3,7000000,8136030110.0
2026-01-13,6239,力成,220.0,3069488620.1,12000000,5693749747.0
2026-01-13,6443,元晶,34.8,1445036023.8,6000000,2105716271.0
2026-01-13,6488,環球晶,472.0,2105261163.3,8500000,4241915926.0
2026-01-13,6903,巨漢,251.5,561888499.35,2000000,600565959.0
2026-01-13,8422,可寧衛*,42.95,3062986872.05,12000000,2566419500.0
2026-01-13,8996,,698.0,2123877466.1,8500000,2522878351.0
2026-01-14,1717,長興,59.5,1520510491.35,6000000,6310989806.0
2026-01-14,2312,金寶,27.55,644503997.9,2500000,5794119221.0
2026-01-14,2371,大同,35.65,896569739.7,3500000,2503050960.0
2026-01-14,2406,國碩,30.85,626439329.8,2500000,2289117818.0
2026-01-14,2485,兆赫,30.25,1158516490.0,4500000,2250759805.0
2026-01-14,3135,凌航,113.5,517987123.45,2000000,1037286988.0
2026-01-14,6239,力成,242.0,3302260812.95,13000000,9134704011.0
2026-01-14,6903,巨漢,276.5,567198260.15,2500000,1328205484.0
2026-01-14,8422,可寧衛*,47.2,3181436119.75,13000000,1093759697.0
2026-01-15,1504,東元,90.5,1525313087.0,6000000,5336603661.0
2026-01-15,1519,華城,893.0,3899435072.25,16000000,8959835872.0
2026-01-15,2312,金寶,30.3,898041901.7,3500000,1923165069.0
2026-01-15,2485,兆赫,33.25,1181050544.05,4500000,627427967.0
2026-01-15,4989,榮科,60.5,1015461265.65,4000000,2806124349.0
2026-01-15,6173,信昌電,76.6,525705693.8,2000000,2177835786.0
2026-01-15,6182,合晶,39.6,584773661.85,2500000,2322311743.0
2026-01-15,8042,金山電,70.4,533626810.15,2000000,1390181983.0
2026-01-15,8043,蜜望實,98.7,1261478627.0,5000000,3532263371.0
2026-01-15,8422,可寧衛*,51.9,3223208008.3,13000000,1908930003.0
2026-01-16,1303,南亞,69.7,5639842723.85,23000000,15501028134.0
2026-01-16,1717,長興,67.1,2244867307.2,9000000,7203002060.0
2026-01-16,1802,台玻,38.0,2284977018.55,9000000,8199016659.0
2026-01-16,2312,金寶,33.3,974739420.05,4000000,12214658685.0
2026-01-16,2485,兆赫,36.55,1118557514.95,4500000,4764648253.0
2026-01-16,3535,晶彩科,97.7,620637295.15,2500000,1739532112.0
2026-01-16,4764,雙鍵,133.0,540543431.65,2000000,540864427.0
2026-01-16,4989,榮科,66.5,1147043553.7,4500000,3025540108.0
2026-01-16,5340,建榮,76.6,532752221.45,2000000,1205209030.0
2026-01-16,6919,康霈*,165.0,676752214.35,2500000,1168082614.0
2026-01-16,8088,品安,60.5,811625950.0,3000000,1019724515.0
2026-01-19,1802,台玻,41.8,2572863552.15,10000000,8034153334.0
2026-01-19,3037,欣興,274.0,6115654594.25,24000000,19744966398.0
2026-01-19,3135,凌航,122.0,608974999.8,2500000,464421272.0
2026-01-19,3189,景碩,192.5,4000996280.7,16000000,10394261525.0
2026-01-19,5340,建榮,84.2,581917344.25,2500000,1151039973.0
2026-01-19,5347,世界,139.5,3175736123.8,13000000,10790713704.0
2026-01-19,6446,藥華藥,587.0,913832759.85,3500000,5672940836.0
2026-01-19,8046,南電,289.5,2515726715.75,10000000,8729540947.0
2026-01-19,8088,品安,66.5,858183580.5,3500000,2121034636.0
2026-01-19,8150,南茂,67.7,2696474459.4,11000000,5108524336.0
2026-01-20,1802,台玻,45.95,2881578136.25,12000000,6845697118.0
2026-01-20,1815,富喬,108.5,7989023706.9,32000000,16932517673.0
2026-01-20,2329,華泰,68.0,1724328368.5,7000000,2461481557.0
2026-01-20,2409,友達,17.25,4319213096.2,17000000,7971886717.0
2026-01-20,2492,華新科,146.5,1498116905.15,6000000,5813931403.0
2026-01-20,3037,欣興,301.0,6876380057.9,28000000,22278788257.0
2026-01-20,3135,凌航,134.0,624060130.65,2500000,82336434.0
2026-01-20,3189,景碩,211.5,4468513699.45,18000000,13946684135.0
2026-01-20,3535,晶彩科,106.5,773738106.15,3000000,1602815363.0
2026-01-20,4971,IET-KY,338.5,1183853992.15,4500000,2979355667.0
2026-01-20,5289,宜鼎,750.0,2492244598.8,10000000,2039411750.0
2026-01-20,5340,建榮,92.6,632752602.55,2500000,1956044030.0
2026-01-20,6285,啟碁,118.5,699633650.9,3000000,1430287281.0
2026-01-20,6415,矽力*-KY,238.5,1480035386.1,6000000,1696378639.0
2026-01-20,6706,惠特,133.0,1443358859.45,6000000,1431638070.0
2026-01-20,8046,南電,318.0,2826919497.25,11000000,16634086514.0
2026-01-20,8088,品安,73.1,956861061.65,4000000,856629165.0
2026-01-20,8110,華東,88.0,3607256003.15,14000000,4583216427.0
2026-01-20,8131,福懋科,76.4,1683660029.4,6500000,1209181485.0
2026-01-21,1513,中興電,176.5,953598145.2,4000000,7992467217.0
2026-01-21,1802,台玻,50.5,3097163884.45,12000000,20840474798.0
2026-01-21,2455,全新,184.5,1525660727.2,6000000,3468419771.0
2026-01-21,2481,強茂,97.6,1385333868.1,5500000,5779366248.0
2026-01-21,3081,聯亞,708.0,1510080236.75,6000000,1870454840.0
2026-01-21,4971,IET-KY,372.0,1159447910.45,4500000,3969738031.0
2026-01-21,4979,華星光,290.5,7205280900.5,29000000,7942883189.0
2026-01-21,5340,建榮,101.5,724556081.1,3000000,1967376108.0
2026-01-21,6282,康舒,63.8,3989564162.75,16000000,9350062017.0
2026-01-21,6285,啟碁,130.0,754043186.45,3000000,5243547052.0
2026-01-21,6443,元晶,40.8,2496136383.25,10000000,5163256584.0
2026-01-21,8074,鉅橡,65.5,1090204241.65,4500000,472420860.0
2026-01-22,1514,亞力,139.5,900908071.15,3500000,4386952935.0
2026-01-22,2645,長榮航太,177.0,554558618.3,2000000,1672248217.0
2026-01-22,8074,鉅橡,72.0,1079572873.45,4500000,248588064.0
2026-01-23,1503,士電,237.0,1080196462.65,4500000,4900732457.0
2026-01-23,2301,光寶科,177.0,2656417575.45,11000000,9595855844.0
2026-01-23,2356,英業達,51.2,834841209.65,3500000,7127643021.0
2026-01-23,2492,華新科,157.5,2282306353.25,9000000,2426680121.0
2026-01-23,3044,健鼎,346.5,1059330540.55,4000000,3127253892.0
2026-01-23,3211,順達,306.0,1745324979.45,7000000,3460456758.0
2026-01-23,3624,光頡,67.6,770118099.7,3000000,503149943.0
2026-01-23,6155,鈞寶,62.8,516808844.5,2000000,513420324.0
2026-01-23,6285,啟碁,141.0,1216840766.95,5000000,3109904171.0
2026-01-23,6548,長科*,58.6,637870449.2,2500000,1489735760.0
2026-01-23,8021,尖點,242.0,5371615896.0,21000000,7281501262.0
2026-01-26,2313,華通,171.0,9693007197.3,39000000,14421648331.0
2026-01-26,2367,燿華,44.1,2865263473.2,11000000,7532076186.0
2026-01-26,2486,一詮,105.5,710650836.3,3000000,3686508910.0
2026-01-26,3532,台勝科,146.5,932051441.25,3500000,2249181829.0
2026-01-26,6285,啟碁,155.0,1358010107.05,5500000,10194073526.0
