date,stock_id,stock_name,close,avg_amount_20d,big_amount,today_amount,is_disposal
2025-08-01,5498,凱崴,17.7,192564602,1000000,635004538,-
2025-08-01,1528,恩德,14.45,26179330,1000000,166462457,-
2025-08-01,8074,鉅橡,25.65,24734639,1000000,84998128,-
2025-08-01,8431,,41.8,9479924,1000000,23294709,-
2025-08-01,8032,光菱,48.85,7873432,1000000,286368104,-
2025-08-01,5438,東友,22.95,3274331,1000000,135704569,-
2025-08-01,3349,寶德,16.95,2155196,1000000,2459591,-
2025-08-01,3178,公準,56.2,1829845,1000000,13470799,-
2025-08-01,6794,向榮生技,76.3,1090275,1000000,6644002,-
2025-08-01,3623,,21.5,1020291,1000000,36407570,-
2025-08-01,6823,,48.6,979918,1000000,9205426,-
2025-08-04,3515,華擎,293.0,416307563,1500000,1057244007,-
2025-08-04,3645,達邁,69.0,374125548,1500000,1737405286,-
2025-08-04,5309,系統電,45.65,253965112,1000000,1232180342,-
2025-08-04,5498,凱崴,19.45,211168660,1000000,786890268,-
2025-08-04,3294,英濟,45.75,205209873,1000000,1626121128,-
2025-08-04,4551,智伸科,128.5,203662284,1000000,205404465,-
2025-08-04,1504,東元,56.1,179222866,1000000,5307907691,-
2025-08-04,5388,中磊,110.5,165883351,1000000,778251954,-
2025-08-04,4968,立積,128.0,146310709,1000000,580018315,-
2025-08-04,3323,加百裕,38.25,133307290,1000000,580446312,-
2025-08-04,4908,前鼎,92.7,110581892,1000000,347879221,-
2025-08-04,1569,濱川,53.1,83857477,1000000,267089729,-
2025-08-04,6234,高僑,30.55,53075272,1000000,372351745,-
2025-08-04,1528,恩德,15.85,33187833,1000000,348904158,-
2025-08-04,6949,沛爾生醫-創,212.0,29371307,1000000,82156494,-
2025-08-04,6449,鈺邦,115.5,27764780,1000000,143440391,-
2025-08-04,3624,光頡,42.0,18569510,1000000,130274816,-
2025-08-04,3625,西勝,17.5,7936369,1000000,44311050,-
2025-08-04,5209,新鼎,133.5,6188671,1000000,20883790,-
2025-08-04,8472,夠麻吉,60.5,5372270,1000000,19721407,-
2025-08-04,6133,金橋,15.4,4080747,1000000,19099025,-
2025-08-04,6894,衛司特,204.5,3693391,1000000,31353552,-
2025-08-04,2424,,63.4,3377110,1000000,2881398,-
2025-08-04,3306,鼎天,43.35,3004868,1000000,21255384,-
2025-08-04,3623,,23.65,2834318,1000000,46758839,-
2025-08-04,7631,,133.0,2766969,1000000,4534783,-
2025-08-04,4577,達航科技,22.55,2460848,1000000,16888877,-
2025-08-04,3178,公準,61.8,2359386,1000000,88952457,-
2025-08-04,6134,萬旭,21.15,1988674,1000000,31535276,-
2025-08-04,6129,普誠,11.25,1907415,1000000,5936235,-
2025-08-04,3629,地心引力,30.15,1654765,1000000,781358,-
2025-08-04,5355,佳總,10.4,891507,1000000,19557628,-
2025-08-04,3229,晟鈦,15.7,478980,1000000,2978177,-
2025-08-05,3294,英濟,50.3,279303284,1000000,3063928304,-
2025-08-05,4551,智伸科,141.0,185029478,1000000,755134346,-
2025-08-05,2630,亞航,43.1,175587863,1000000,724694519,-
2025-08-05,4770,上品,284.5,166243071,1000000,863316701,-
2025-08-05,6190,萬泰科,43.5,104167007,1000000,1107442850,-
2025-08-05,1569,濱川,58.4,91571583,1000000,874547948,-
2025-08-05,6517,保勝光學,78.2,76638411,1000000,285130781,-
2025-08-05,6234,高僑,33.6,68159182,1000000,468546881,-
2025-08-05,3339,泰谷,37.3,45958112,1000000,226270635,-
2025-08-05,5222,全訊,135.5,44035334,1000000,449676199,-
2025-08-05,8038,長園科,44.55,36115164,1000000,189887949,-
2025-08-05,6949,沛爾生醫-創,233.0,32292425,1000000,35782509,-
2025-08-05,3338,泰碩,59.7,12402366,1000000,156769881,-
2025-08-05,2493,揚博,104.5,11542199,1000000,244563031,-
2025-08-05,5209,新鼎,146.5,7101097,1000000,17674482,-
2025-08-05,8472,夠麻吉,66.5,6358341,1000000,14371388,-
2025-08-05,1732,毛寶,31.05,5509525,1000000,97020219,-
2025-08-05,6133,金橋,16.9,4470095,1000000,51028725,-
2025-08-05,2070,精湛,43.05,4438402,1000000,20385708,-
2025-08-05,6134,萬旭,23.25,3445630,1000000,102436038,-
2025-08-05,4555,氣立,38.65,3230351,1000000,21483693,-
2025-08-05,4577,達航科技,24.8,3139232,1000000,13735717,-
2025-08-05,8068,全達,20.55,2748352,1000000,14627751,-
2025-08-05,6418,詠昇,22.8,2715620,1000000,35394797,-
2025-08-05,4716,大立,16.05,2342950,1000000,6706950,-
2025-08-05,1587,吉茂,32.45,2301954,1000000,20694017,-
2025-08-05,6129,普誠,12.35,2148082,1000000,16620957,-
2025-08-05,8084,巨虹,41.45,2111942,1000000,8740896,-
2025-08-05,6185,幃翔,16.95,1920596,1000000,26622543,-
2025-08-05,3521,鴻翊,12.8,1901389,1000000,4242607,-
2025-08-05,8935,,16.0,1863449,1000000,19423631,-
2025-08-05,3629,地心引力,33.15,1688847,1000000,31153226,-
2025-08-05,3322,建舜電,13.65,1540253,1000000,12490791,-
2025-08-05,6108,競國,15.55,1156306,1000000,17704207,-
2025-08-05,3229,晟鈦,17.25,616601,1000000,9788712,-
2025-08-06,2645,長榮航太,143.5,322062019,1500000,3098571177,-
2025-08-06,6231,系微,242.0,149018669,1000000,243042252,-
2025-08-06,3059,華晶科,45.35,131787922,1000000,1485220050,-
2025-08-06,4743,合一,68.9,115840393,1000000,176114945,-
2025-08-06,8227,巨有科技,169.0,100926376,1000000,292512597,-
2025-08-06,6706,惠特,72.9,97764811,1000000,661143124,-
2025-08-06,3311,閎暉,40.8,95602663,1000000,462802049,-
2025-08-06,6949,沛爾生醫-創,256.0,33356955,1000000,19385344,-
2025-08-06,6498,久禾光,130.5,28306578,1000000,275376112,-
2025-08-06,6782,視陽,189.0,24742167,1000000,165794365,-
2025-08-06,4128,中天,26.2,19632589,1000000,115448098,-
2025-08-06,3552,同致,63.5,11709922,1000000,41955133,-
2025-08-06,6727,亞泰金屬,89.5,8389794,1000000,134499155,-
2025-08-06,3306,鼎天,50.6,8307404,1000000,145736539,-
2025-08-06,5209,新鼎,161.0,7724281,1000000,151211664,-
2025-08-06,3597,映興,29.55,7313851,1000000,41153108,-
2025-08-06,8472,夠麻吉,73.1,7072661,1000000,40013124,-
2025-08-06,4577,達航科技,27.25,3799211,1000000,12569243,-
2025-08-06,6152,,10.75,3419025,1000000,34952038,-
2025-08-06,6129,普誠,13.55,2876261,1000000,32177683,-
2025-08-06,8935,,17.6,2817599,1000000,36242729,-
2025-08-06,3349,寶德,19.45,2673316,1000000,8609389,-
2025-08-06,8084,巨虹,45.55,2513402,1000000,19557358,-
2025-08-06,3437,榮創,15.65,2259104,1000000,17057033,-
2025-08-06,6840,東研信超,59.4,2114309,1000000,13851902,-
2025-08-06,3322,建舜電,15.0,2053571,1000000,68615627,-
2025-08-06,2413,環科,19.5,1719751,1000000,18797944,-
2025-08-06,6270,倍微,23.15,1123428,1000000,18902187,-
2025-08-06,1418,東華,23.75,569629,1000000,7079260,-
2025-08-06,7547,碩網,127.5,0,1000000,95600967,-
2025-08-07,2645,長榮航太,157.5,472272766,2000000,5221437637,-
2025-08-07,6510,精測,959.0,391122410,1500000,2110896486,-
2025-08-07,1609,大亞,39.75,113494380,1000000,949434047,-
2025-08-07,6227,茂綸,106.5,92894317,1000000,634153191,-
2025-08-07,3447,展達,61.0,76871678,1000000,356014893,-
2025-08-07,2397,友通,82.0,51098562,1000000,675588232,-
2025-08-07,3498,陽程,47.15,43213915,1000000,198977534,-
2025-08-07,2406,國碩,15.7,43168019,1000000,74200405,-
2025-08-07,3219,倚強科,50.3,24545827,1000000,51810070,-
2025-08-07,6785,昱展新藥,171.0,19948901,1000000,144127332,-
2025-08-07,6727,亞泰金屬,98.4,15038122,1000000,110301579,-
2025-08-07,8924,大田,57.9,6887884,1000000,29984925,-
2025-08-07,6114,,40.15,5469589,1000000,40402878,-
2025-08-07,1586,和勤,28.7,3223253,1000000,36804317,-
2025-08-07,3490,單井,22.4,1965275,1000000,27070856,-
2025-08-07,6552,易華電,27.65,1014107,1000000,10182271,-
2025-08-07,6556,勝品,77.4,847963,1000000,2823519,-
2025-08-07,3268,海德威,19.0,796353,1000000,8357776,-
2025-08-07,3066,李洲,15.8,492286,1000000,3961453,-
2025-08-07,8024,佑華,14.95,324860,1000000,3427975,-
2025-08-07,7547,碩網,140.0,0,1000000,74167600,-
2025-08-08,6640,均華,676.0,470031264,2000000,617923399,-
2025-08-08,3583,辛耘,373.0,433196322,1500000,2549704942,-
2025-08-08,5443,均豪,96.3,407690012,1500000,1009979703,-
2025-08-08,4968,立積,150.5,329205937,1500000,1650137313,-
2025-08-08,3447,展達,67.1,93126428,1000000,667040269,-
2025-08-08,2493,揚博,134.5,84287298,1000000,1012626731,-
2025-08-08,6933,,246.0,79496665,1000000,174947502,-
2025-08-08,2406,國碩,17.25,46651195,1000000,110883030,-
2025-08-08,3673,TPK-KY,36.4,40791627,1000000,481995603,-
2025-08-08,6727,亞泰金屬,108.0,20446821,1000000,150806340,-
2025-08-08,6823,,53.5,2946229,1000000,10288608,-
2025-08-08,3518,柏騰,17.6,1316452,1000000,15703281,-
2025-08-08,6229,研通,25.55,749828,1000000,13587264,-
2025-08-08,3066,李洲,17.35,677874,1000000,15033352,-
2025-08-08,2948,寶陞,43.1,69942,1000000,2954291,-
2025-08-11,6190,萬泰科,48.7,290820108,1000000,1481063868,-
2025-08-11,7749,意騰-KY,590.0,147497481,1000000,502283383,-
2025-08-11,5351,鈺創,30.1,64072714,1000000,583326162,-
2025-08-11,2228,劍麟,105.0,54415872,1000000,293481729,-
2025-08-11,2406,國碩,18.95,50872215,1000000,794658003,-
2025-08-11,4989,榮科,24.35,42141547,1000000,89496405,-
2025-08-11,3402,漢科,109.0,23461276,1000000,362015540,-
2025-08-11,3597,映興,30.4,11885157,1000000,39500548,-
2025-08-11,6560,欣普羅,40.7,5398982,1000000,23331347,-
2025-08-11,3555,,41.25,3250876,1000000,8651093,-
2025-08-11,2460,建通,19.85,2520453,1000000,15966734,-
2025-08-11,3518,柏騰,19.35,2059765,1000000,17843387,-
2025-08-11,6208,日揚,48.45,1110278,1000000,9400519,-
2025-08-11,4999,,27.4,878375,1000000,8508165,-
2025-08-11,6225,天瀚,12.8,154641,1000000,558863,-
2025-08-12,3297,杭特,55.5,310412625,1000000,246137334,-
2025-08-12,2402,毅嘉,45.85,283191278,1000000,1416313376,-
2025-08-12,8155,博智,136.5,258717246,1000000,788868779,-
2025-08-12,4722,國精化,78.1,137927497,1000000,575588448,-
2025-08-12,3694,海華,68.3,117375332,1000000,407575942,-
2025-08-12,6895,宏碩系統,222.0,111985918,1000000,414379859,-
2025-08-12,7642,昶瑞機電,126.5,91856041,1000000,210494718,-
2025-08-12,8074,鉅橡,33.55,87857983,1000000,354477737,-
2025-08-12,6477,安集,37.55,82183320,1000000,254346899,-
2025-08-12,6217,中探針,34.8,70672230,1000000,297295601,-
2025-08-12,3362,先進光,130.0,55957078,1000000,368138693,-
2025-08-12,3338,泰碩,65.1,55440429,1000000,346006980,-
2025-08-12,8103,瀚荃,59.2,51757693,1000000,618051632,-
2025-08-12,4989,榮科,26.75,46441690,1000000,280569275,-
2025-08-12,5225,東科-KY,109.5,44637116,1000000,439981061,-
2025-08-12,2349,錸德,12.2,38863737,1000000,121108554,-
2025-08-12,4129,聯合,114.0,31534763,1000000,203906635,-
2025-08-12,3219,倚強科,56.2,30341344,1000000,77813884,-
2025-08-12,8431,,46.5,24899347,1000000,72741472,-
2025-08-12,6698,旭暉應材,35.0,21612743,1000000,54645853,-
2025-08-12,3597,映興,33.4,13224314,1000000,74539217,-
2025-08-12,6903,巨漢,118.0,8696909,1000000,64529237,-
2025-08-12,8935,,19.8,6896617,1000000,11564613,-
2025-08-12,7714,,107.5,4291108,1000000,21901871,-
2025-08-12,3555,,45.35,3044499,1000000,6011858,-
2025-08-12,3093,港建*,30.7,3018567,1000000,63166197,-
2025-08-12,6294,智基,50.1,2362279,1000000,4217861,-
2025-08-12,6283,淳安,23.1,2112904,1000000,9358325,-
2025-08-12,6208,日揚,53.2,1533827,1000000,74794270,-
2025-08-12,8092,建暐,17.25,1326096,1000000,6312719,-
2025-08-13,3605,宏致,74.0,457892031,2000000,997364242,-
2025-08-13,5498,凱崴,22.35,445359454,2000000,1463222473,-
2025-08-13,5340,建榮,52.9,313010818,1500000,911737294,-
2025-08-13,4977,眾達-KY,101.0,304951102,1000000,1302031141,-
2025-08-13,3297,杭特,61.0,296479071,1000000,606569925,-
2025-08-13,5475,德宏,40.3,278919214,1000000,723504243,-
2025-08-13,6197,佳必琪,178.0,236314133,1000000,3264272870,-
2025-08-13,3528,安馳,96.8,187481761,1000000,685570947,-
2025-08-13,4722,國精化,85.9,164956646,1000000,650219087,-
2025-08-13,1528,恩德,18.55,163241109,1000000,574035290,-
2025-08-13,6188,廣明,103.5,134534840,1000000,1285966384,-
2025-08-13,3147,大綜,229.0,115719637,1000000,953635025,-
2025-08-13,6895,宏碩系統,244.0,109674710,1000000,209491596,-
2025-08-13,4989,榮科,29.4,60412683,1000000,319504081,-
2025-08-13,6134,萬旭,27.55,29557298,1000000,154650545,-
2025-08-13,6133,金橋,19.85,23289825,1000000,162855315,-
2025-08-13,6761,穩得,113.0,21339157,1000000,324851193,-
2025-08-13,3357,臺慶科,114.5,14495505,1000000,54616031,-
2025-08-13,8089,康全電訊,45.1,12417095,1000000,58834824,-
2025-08-13,3332,幸康,62.2,7715424,1000000,93768242,-
2025-08-13,8935,,21.75,7445956,1000000,15914937,-
2025-08-13,6823,,60.0,5166563,1000000,17056880,-
2025-08-13,3066,李洲,17.8,3079220,1000000,12393724,-
2025-08-13,3555,,49.85,3018773,1000000,8265364,-
2025-08-13,6294,智基,55.1,2526038,1000000,6076252,-
2025-08-13,6283,淳安,25.4,2367782,1000000,63093585,-
2025-08-13,6574,霈方,73.7,2216665,1000000,10149752,-
2025-08-13,3071,協禧,20.65,2082287,1000000,12449032,-
2025-08-13,6791,虎門科技,112.0,1985609,1000000,10494889,-
2025-08-13,3492,長盛,24.55,1117978,1000000,24972849,-
2025-08-13,6265,方土昶,10.35,1060982,1000000,7575877,-
2025-08-13,6697,東捷資訊,51.5,962221,1000000,18827112,-
2025-08-13,4924,,15.4,496976,1000000,3107442,-
2025-08-14,4526,東台,36.9,373041961,1500000,1250555377,-
2025-08-14,4977,眾達-KY,111.0,359812805,1500000,1506764698,-
2025-08-14,3227,原相,211.5,306642777,1000000,2576476190,-
2025-08-14,5475,德宏,44.3,295789775,1000000,590334615,-
2025-08-14,8249,菱光,57.8,263040073,1000000,826201988,-
2025-08-14,3694,海華,81.1,199075091,1000000,966985418,-
2025-08-14,2338,光罩,36.0,144186323,1000000,375881248,-
2025-08-14,3483,力致,130.0,84277972,1000000,741125509,-
2025-08-14,1717,長興,31.9,79303732,1000000,370166986,-
2025-08-14,4989,榮科,32.3,76026103,1000000,237454232,-
2025-08-14,1810,和成,21.45,50077273,1000000,227930656,-
2025-08-14,4569,六方科-KY,189.0,25981665,1000000,48662775,-
2025-08-14,3152,璟德,131.0,24061344,1000000,121399129,-
2025-08-14,1409,,13.8,22123599,1000000,188619710,-
2025-08-14,1809,中釉,19.35,20659072,1000000,211786579,-
2025-08-14,6230,尼得科超眾,143.0,14985808,1000000,68469778,-
2025-08-14,4534,,18.75,6165346,1000000,24247048,-
2025-08-14,3518,柏騰,21.3,5984577,1000000,69889681,-
2025-08-14,6283,淳安,27.9,5447205,1000000,135550297,-
2025-08-14,6703,軒郁,121.5,4921889,1000000,39309830,-
2025-08-14,3555,,54.8,2952698,1000000,4321573,-
2025-08-14,4442,竣邦-KY,53.0,2951473,1000000,24728651,-
2025-08-14,3071,協禧,22.7,2523678,1000000,11076457,-
2025-08-14,5488,松普,10.9,2252731,1000000,22108413,-
2025-08-14,2718,全心投控,55.2,1929255,1000000,17528096,-
2025-08-14,6441,廣錠,29.15,1632951,1000000,15912960,-
2025-08-14,6265,方土昶,11.35,1413564,1000000,30444110,-
2025-08-14,3432,台端,16.85,656290,1000000,6151874,-
2025-08-14,8455,大拓-KY,25.65,241756,1000000,4550638,-
2025-08-14,3135,凌航,40.7,0,1000000,206753276,-
2025-08-15,5234,達興材料,277.0,452399250,2000000,524932647,-
2025-08-15,2367,燿華,30.65,390185189,1500000,1722003843,-
2025-08-15,8155,博智,154.0,375156223,1500000,1263896443,-
2025-08-15,8111,立碁,56.3,216061210,1000000,1205053908,-
2025-08-15,2338,光罩,39.6,150209489,1000000,540176325,-
2025-08-15,6530,創威,62.3,116244341,1000000,266627253,-
2025-08-15,6217,中探針,39.45,103842510,1000000,391132327,-
2025-08-15,1717,長興,35.05,95005922,1000000,2180755016,-
2025-08-15,4989,榮科,35.5,87651697,1000000,270472455,-
2025-08-15,1608,華榮,30.1,85629850,1000000,694129693,-
2025-08-15,4768,晶呈科技,119.5,59611848,1000000,112583401,-
2025-08-15,4903,聯光通,34.15,52651260,1000000,130073509,-
2025-08-15,6141,柏承,14.3,38587860,1000000,81003792,-
2025-08-15,3234,光環,38.5,31342469,1000000,330339542,-
2025-08-15,4577,達航科技,33.65,23772029,1000000,64419807,-
2025-08-15,6418,詠昇,29.3,13026511,1000000,14057989,-
2025-08-15,6609,瀧澤科,49.0,12578429,1000000,107913224,-
2025-08-15,6151,,31.65,4421644,1000000,40097783,-
2025-08-15,3058,立德,10.45,4024996,1000000,11139694,-
2025-08-15,3511,矽瑪,21.75,3805884,1000000,25742501,-
2025-08-15,6733,博晟生醫,33.25,3778359,1000000,23364923,-
2025-08-15,6791,虎門科技,125.5,3368663,1000000,34119350,-
2025-08-15,6875,國邑*,41.9,3346743,1000000,15133620,-
2025-08-15,3555,,60.2,2971072,1000000,64360979,-
2025-08-15,3071,協禧,24.95,2931521,1000000,22271824,-
2025-08-15,6184,大豐電,56.1,2825276,1000000,67593285,-
2025-08-15,2718,全心投控,60.7,2736798,1000000,19508064,-
2025-08-15,8463,潤泰材,25.5,935275,1000000,9497724,-
2025-08-18,2498,宏達電,46.95,436334702,1500000,1159497853,-
2025-08-18,5234,達興材料,304.5,434395763,1500000,2251946077,-
2025-08-18,2233,宇隆,246.5,327364287,1500000,1393912808,-
2025-08-18,1717,長興,38.55,201386465,1000000,4009256067,-
2025-08-18,5351,鈺創,32.15,133989457,1000000,522816735,-
2025-08-18,8045,達運光電,121.0,121540110,1000000,271576865,-
2025-08-18,6530,創威,68.5,115988199,1000000,417947537,-
2025-08-18,2312,金寶,19.85,112744398,1000000,577353535,-
2025-08-18,6854,錼創科技-KY創,161.5,69999002,1000000,227015577,-
2025-08-18,6761,穩得,117.0,65386382,1000000,329057048,-
2025-08-18,1409,,16.1,64828372,1000000,687148092,-
2025-08-18,6235,華孚,63.6,60205739,1000000,344470704,-
2025-08-18,4768,晶呈科技,131.0,60116542,1000000,320553794,-
2025-08-18,3498,陽程,47.85,58632069,1000000,205606216,-
2025-08-18,3219,倚強科,64.7,53860460,1000000,119110169,-
2025-08-18,3630,新鉅科,28.2,52596884,1000000,196866764,-
2025-08-18,8240,華宏,42.5,48767937,1000000,121262844,-
2025-08-18,6237,驊訊,45.55,42226422,1000000,195783201,-
2025-08-18,3691,碩禾,81.0,30676374,1000000,212049590,-
2025-08-18,4577,達航科技,37.0,26968375,1000000,36721501,-
2025-08-18,2231,為升,79.8,26173761,1000000,162778788,-
2025-08-18,4561,健椿,50.4,15674414,1000000,124181033,-
2025-08-18,6418,詠昇,32.2,13558766,1000000,94765109,-
2025-08-18,3169,亞信,99.6,9338945,1000000,111241517,-
2025-08-18,4534,,20.65,9180568,1000000,48784679,-
2025-08-18,3594,磐儀,45.4,8627380,1000000,56410351,-
2025-08-18,3490,單井,23.75,6962498,1000000,49019617,-
2025-08-18,6118,建達,18.35,5539257,1000000,13566759,-
2025-08-18,6733,博晟生醫,36.55,4873689,1000000,59826283,-
2025-08-18,3508,位速,24.25,4678933,1000000,24094561,-
2025-08-18,3058,立德,11.45,4488947,1000000,94619593,-
2025-08-18,5355,佳總,10.3,4242575,1000000,10239695,-
2025-08-18,6574,霈方,75.7,2903111,1000000,4302313,-
2025-08-18,8176,智捷,11.15,1829338,1000000,9002552,-
2025-08-18,7712,博盛半導體,120.0,1643119,1000000,9425807,-
2025-08-18,6967,汎瑋材料,57.3,497448,1000000,17965322,-
2025-08-18,5344,立衛,14.15,314991,1000000,6155622,-
2025-08-19,2498,宏達電,51.6,462865700,2000000,994795560,-
2025-08-19,1717,長興,42.4,398716755,1500000,4634710469,-
2025-08-19,4722,國精化,97.3,349198486,1500000,989946324,-
2025-08-19,3105,穩懋,97.1,348561096,1500000,1857687543,-
2025-08-19,1528,恩德,21.65,295569447,1000000,886872601,-
2025-08-19,8222,寶一,53.6,291426011,1000000,352337755,-
2025-08-19,6672,騰輝電子-KY,97.1,217295732,1000000,805550598,-
2025-08-19,8045,達運光電,133.0,134736215,1000000,739600315,-
2025-08-19,4927,泰鼎-KY,28.4,102409221,1000000,241676691,-
2025-08-19,1409,,17.7,98648300,1000000,1828111721,-
2025-08-19,6761,穩得,128.5,81446550,1000000,400656333,-
2025-08-19,4768,晶呈科技,144.0,72768328,1000000,379802672,-
2025-08-19,3498,陽程,52.6,65924455,1000000,89940848,-
2025-08-19,3630,新鉅科,31.0,61643896,1000000,128526118,-
2025-08-19,1711,永光,19.7,57159987,1000000,317787368,-
2025-08-19,3714,富采,38.5,51207222,1000000,343224455,-
2025-08-19,7703,銳澤,217.5,47643579,1000000,146494178,-
2025-08-19,3691,碩禾,89.1,40142482,1000000,46745225,-
2025-08-19,3332,幸康,71.9,21860615,1000000,116360080,-
2025-08-19,3625,西勝,20.65,18205195,1000000,84947282,-
2025-08-19,3518,柏騰,23.75,14830278,1000000,67067081,-
2025-08-19,3701,大眾控,40.05,14817498,1000000,107466139,-
2025-08-19,6534,,104.5,13806544,1000000,62506231,-
2025-08-19,3490,單井,26.1,9342637,1000000,90353854,-
2025-08-19,3058,立德,12.55,9139995,1000000,64000639,-
2025-08-19,2485,兆赫,13.45,8270887,1000000,82302214,-
2025-08-19,6733,博晟生醫,40.2,7798717,1000000,47833449,-
2025-08-19,3508,位速,26.65,5336864,1000000,48259693,-
2025-08-19,6118,建達,20.15,5218544,1000000,8226430,-
2025-08-19,5355,佳總,11.3,4728836,1000000,18284243,-
2025-08-19,3588,通嘉,49.05,4709394,1000000,48116160,-
2025-08-19,3171,炎洲流通,52.5,3042968,1000000,33046785,-
2025-08-19,3002,歐格,17.95,2452018,1000000,17433925,-
2025-08-19,6953,家碩,185.5,2393833,1000000,15298912,-
2025-08-19,3441,聯一光,33.25,2218374,1000000,11603382,-
2025-08-19,6246,臺龍,15.8,2032103,1000000,13710617,-
2025-08-19,7712,博盛半導體,132.0,1990908,1000000,34916764,-
2025-08-19,3276,宇環,14.6,968708,1000000,5440619,-
2025-08-19,6666,羅麗芬-KY,52.0,923960,1000000,12379056,-
2025-08-19,5220,,22.05,715319,1000000,10953475,-
2025-08-19,5344,立衛,15.55,570820,1000000,8148617,-
2025-08-19,6573,虹揚-KY,10.15,538907,1000000,1661685,-
2025-08-19,2491,吉祥全,11.6,372459,1000000,3872047,-
2025-08-20,4772,台特化,273.0,495270949,2000000,3225514599,-
2025-08-20,2498,宏達電,56.7,492163144,2000000,6413205171,-
2025-08-20,4722,國精化,107.0,394919543,1500000,814934154,-
2025-08-20,3297,杭特,62.7,270560597,1000000,266318516,-
2025-08-20,6672,騰輝電子-KY,106.5,257149250,1000000,2253578829,-
2025-08-20,1727,中華化,39.9,164744180,1000000,573629500,-
2025-08-20,6925,意藍,152.5,126738820,1000000,183061157,-
2025-08-20,5251,天鉞電,50.3,100219701,1000000,236961395,-
2025-08-20,6207,雷科,55.0,82664382,1000000,300264170,-
2025-08-20,3630,新鉅科,34.1,67379364,1000000,574781925,-
2025-08-20,3498,陽程,57.8,65070061,1000000,427572939,-
2025-08-20,3691,碩禾,98.0,41771494,1000000,693345476,-
2025-08-20,3228,金麗科,155.0,38551780,1000000,147609998,-
2025-08-20,1584,精剛,26.4,26863745,1000000,224928433,-
2025-08-20,3625,西勝,22.7,22283428,1000000,205620640,-
2025-08-20,3178,公準,60.9,22155043,1000000,45365868,-
2025-08-20,6982,大井泵浦,70.9,16216801,1000000,154309293,-
2025-08-20,4555,氣立,45.65,15134284,1000000,122701986,-
2025-08-20,6550,北極星藥業-KY,38.6,14999529,1000000,97372844,-
2025-08-20,3058,立德,13.8,12254451,1000000,126204367,-
2025-08-20,3581,博磊,37.85,5994710,1000000,54721768,-
2025-08-20,6118,建達,22.15,5297158,1000000,202584380,-
2025-08-20,8042,金山電,34.65,3788571,1000000,79182026,-
2025-08-20,3615,安可,25.05,3725102,1000000,45723052,-
2025-08-20,4155,,16.5,3242809,1000000,20957325,-
2025-08-20,6552,易華電,30.15,3232104,1000000,18290707,-
2025-08-20,4109,加捷生醫,17.1,2256360,1000000,25534649,-
2025-08-20,3043,科風,25.05,2126345,1000000,15476058,-
2025-08-20,2243,宏旭-KY,11.6,1716350,1000000,7164419,-
2025-08-20,3276,宇環,16.05,1212955,1000000,31446216,-
2025-08-20,6573,虹揚-KY,11.15,613678,1000000,3029853,-
2025-08-20,2491,吉祥全,12.75,554183,1000000,5859357,-
2025-08-20,8201,,12.3,324628,1000000,4135317,-
2025-08-21,3297,杭特,68.9,269080611,1000000,1578645347,-
2025-08-21,3128,昇銳,45.55,136028242,1000000,565831664,-
2025-08-21,6449,鈺邦,144.5,135814127,1000000,795823947,-
2025-08-21,6148,驊宏資,54.0,106209978,1000000,341259449,-
2025-08-21,5251,天鉞電,55.3,104741766,1000000,953419520,-
2025-08-21,2468,華經,60.5,101347403,1000000,728981887,-
2025-08-21,6140,訊達,44.65,75700735,1000000,490208146,-
2025-08-21,2401,凌陽,22.9,59713941,1000000,1043172127,-
2025-08-21,6550,北極星藥業-KY,42.45,18198985,1000000,271323133,-
2025-08-21,3066,李洲,18.5,7612337,1000000,15560275,-
2025-08-21,3043,科風,27.55,2779038,1000000,40854611,-
2025-08-21,3276,宇環,17.65,2745157,1000000,78550701,-
2025-08-21,3499,環天科,16.2,858690,1000000,11434474,-
2025-08-21,2491,吉祥全,14.0,835959,1000000,15229097,-
2025-08-21,5460,同協,16.5,772145,1000000,13338721,-
2025-08-21,6573,虹揚-KY,12.25,747138,1000000,12461960,-
2025-08-21,3685,元創精密,13.4,628191,1000000,6901400,-
2025-08-21,8201,,13.5,515596,1000000,7803788,-
2025-08-21,8929,富堡,19.5,454292,1000000,14003352,-
2025-08-22,3708,上緯投控,135.0,494357619,2000000,972467509,-
2025-08-22,6739,竹陞科技,525.0,474009577,2000000,342632325,-
2025-08-22,2467,志聖,173.0,302027421,1000000,826716841,-
2025-08-22,3447,展達,68.8,251697262,1000000,312352586,-
2025-08-22,6449,鈺邦,158.5,174034204,1000000,1011385679,-
2025-08-22,3707,漢磊,45.65,152890086,1000000,473710771,-
2025-08-22,3402,漢科,126.5,135677262,1000000,375082425,-
2025-08-22,6148,驊宏資,59.4,120245579,1000000,833477200,-
2025-08-22,6923,中台,103.0,117532593,1000000,133212889,-
2025-08-22,2401,凌陽,25.15,104516972,1000000,2212102546,-
2025-08-22,6535,順藥,199.0,79822010,1000000,171152857,-
2025-08-22,6785,昱展新藥,201.0,52132427,1000000,230810086,-
2025-08-22,4555,氣立,50.5,38169701,1000000,577504534,-
2025-08-22,6913,鴻呈,120.0,35170154,1000000,192821428,-
2025-08-22,4946,辣椒,123.5,23740641,1000000,22271561,-
2025-08-22,6118,建達,22.8,19599454,1000000,54342496,-
2025-08-22,8467,波力-KY,182.5,16428181,1000000,87042884,-
